0
0
2.7179
1.5
0
0
1.5
1.8333
1
2.2833
2.2833
0
2.45
1
1.8333
1.8333
1.8333
1.8333
3.3182
2.0833
2.0833
1.5
5.309
5.6239
7.0174
3.1032
1.5
5.8216
1.5
1.8333
1
0
3.8915
1.8333
4.9014
1.5
2.929
5.1363
2.2833
1
1
0
0
1
1
0
2.5929
