4.5188
3.8544
2.7179
1.8333
4.629
2.2833
2.5929
2.829
4.3267
1
3.5977
2.0833
2.7179
4.1182
3.5977
4.4992
2.2833
2.2833
0
6.0967
1
3.1801
1
2.829
1.5
1
1
1
1.8333
3.7343
0
4.9778
1
1.8333
4.1182
1.5
1.8333
2.0833
1.5
5.014
1
3.1032
4.5569
2.45
0
4.4167
4.6632
2.5929
1.5
