0
5.4409
3.2516
1
0
4.9145
1.5
3.0199
1
0
0
4.5754
3.4396
0
1.8333
0
2.5929
2.2833
3.4951
2.45
3.4396
3.9272
0
3.1801
3.776
1
2.2833
0
0
3.4951
1
2.929
1
3.8915
2.5929
1.5
0
2.929
1.5
3.1801
3.1032
2.829
1.5
2.5929
1.8333
1.5
0
0
5.6366
2.0833
4.2279
1
0
