1
5.1673
3.3182
1
4.8745
3.8915
3.816
3.4951
1
0
0
1.5
4.3029
0
2.45
2.2833
1
3.1032
2.929
1
0
2.7179
3.1032
1.5
2.7179
2.45
0
4.0585
1.5
0
4.0888
4.1468
2.929
1.8333
2.2833
4.8608
1
3.6454
1.8333
3.1801
3.6908
0
3.4951
1
1
2.5929
2.829
5.6862
0
