2.829
0
7.747
1.5
1.5
0
2.5929
3.5477
1
1
1
0
1
0
2.5929
0
2.0833
0
0
0
1.8333
3.6908
1.8333
2.45
1
1.8333
2.0833
0
3.3807
1
0
0
0
2.45
2.0833
