board center,2.1315789473684212,2.2777777777777777,1.868421052631579,2.1666666666666665,2.1842105263157894,2.6666666666666665,2.3947368421052633,2.3823529411764706,2.6666666666666665,2.3333333333333335,2.0,3.125,2.9,2.6666666666666665,3.0,2.7,3.5,3.25,4.5,4.166666666666667,2.5,3.1666666666666665,3.5,5.5,2.5,3.5,2.5,2.5,2.5,4.5,5.5,4.5,4.5,5.5,4.5,nan
own pieces,0.0,0.0,2.789473684210526,1.6111111111111112,2.5526315789473686,2.75,2.578947368421053,2.823529411764706,3.2291666666666665,2.875,2.96,3.1250000000000004,3.5,3.277777777777778,3.5,4.171428571428572,4.0,4.21875,5.277777777777778,4.481481481481482,4.1,4.033333333333333,4.0,5.7272727272727275,3.6666666666666665,4.25,3.923076923076923,3.6153846153846154,3.5,4.642857142857143,5.666666666666667,4.533333333333333,5.3125,5.0,5.176470588235294,nan
opponent's pieces,0.0,2.888888888888889,2.6842105263157894,3.0555555555555554,3.0526315789473686,3.018518518518519,3.403508771929823,3.338235294117647,3.5416666666666665,2.9166666666666665,3.18,3.3124999999999996,3.2333333333333334,3.0952380952380953,3.9642857142857144,4.075,4.3125,4.222222222222222,5.0,4.066666666666666,3.8,4.090909090909091,4.2727272727272725,5.666666666666666,3.1666666666666665,4.769230769230769,3.4615384615384617,3.357142857142857,3.2142857142857144,5.333333333333333,5.133333333333334,5.1875,5.625,5.705882352941177,5.352941176470588,nan
own center of mass,0.0,0.0,2.789473684210526,1.6111111111111112,2.1315789473684212,2.6944444444444446,2.0877192982456143,2.392156862745098,2.8958333333333335,2.4583333333333335,2.2800000000000002,2.8249999999999997,2.9666666666666663,2.7222222222222228,3.2857142857142856,3.7714285714285714,3.5,3.65625,4.944444444444445,4.185185185185186,2.9,3.2999999999999994,3.6363636363636367,5.727272727272727,2.666666666666667,3.4166666666666665,3.0,2.6923076923076925,2.3571428571428577,4.071428571428571,5.666666666666667,4.266666666666667,4.6875,5.0,4.705882352941176,nan
opponent's center of mass,0.0,2.888888888888889,2.6842105263157894,2.7222222222222223,2.3684210526315788,2.4259259259259256,2.666666666666666,2.8088235294117645,2.7916666666666665,2.4166666666666665,2.26,2.604166666666667,2.5666666666666664,2.3333333333333335,3.4642857142857144,3.525,3.6875,3.611111111111111,4.666666666666666,3.6,3.1999999999999997,3.242424242424242,4.090909090909091,5.666666666666667,2.166666666666667,4.461538461538462,2.5384615384615383,2.5,1.9285714285714284,5.066666666666666,5.133333333333333,4.4375,5.125,5.705882352941177,4.882352941176471,nan
own neighbors,0.0,0.0,0.21052631578947367,0.5,0.5789473684210527,0.4444444444444444,0.631578947368421,0.5882352941176471,0.8333333333333334,0.5,1.0,0.75,0.4,0.6666666666666666,0.5,0.4,0.5,0.25,0.0,1.0,0.0,1.3333333333333333,2.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,nan
opponent's neighbors,0.0,0.3888888888888889,0.3157894736842105,0.3888888888888889,0.3684210526315789,0.4444444444444444,0.5789473684210527,0.6470588235294118,0.5833333333333334,0.8333333333333334,0.8,0.75,1.4,1.3333333333333333,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,nan
threats made,0.0,0.0,0.0,0.0,0.5263157894736842,0.3888888888888889,0.3684210526315789,0.17647058823529413,0.5,0.3333333333333333,0.6,0.375,0.4,0.3333333333333333,0.25,0.6,0.5,0.75,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nan
threats defended,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.05263157894736842,0.11764705882352941,0.3333333333333333,0.16666666666666666,0.2,0.625,0.0,0.6666666666666666,0.5,0.2,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
