1
7.2549
2.2833
6.8397
1.5
3.1032
0
2.45
1
1.5
0
2.929
7.0301
2.5929
1
1.5
1.5
3.3182
1.5
1.8333
1.5
1
0
2.5929
1.5
2.2833
1.8333
2.0833
3.5977
0
0
2.45
0
0
7.3112
1
5.7729
1
1.8333
3.0199
