subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
212:R_OOl4OrOpRgbrLBD,4,10000,1,0.33958,0.05,0.96336,0.45588,2.3308,-1.2899,8.7267,10.0,0.33958,0.4897890285245151,0.0,191
212:R_OOl4OrOpRgbrLBD,5,10000,1,0.26523,0.050253,1.3246,0.43549,1.1774,0.075459,3.8701,8.0423,0.26523,0.4650381386209613,0.0,191
215:R_32R47f1GRrLhRdX,1,10000,1,2.3097e-06,0.050008,2.8985,-8.8849,9.9648,-9.881,-9.9448,7.2102,2.3097e-06,-0.07609894376329758,0.0,-66
215:R_32R47f1GRrLhRdX,2,10000,1,2.2411e-05,0.05,0.957,-9.2446,-6.3084,-5.3911,-8.6929,-9.5988,2.2411e-05,0.3175621670429655,0.0,-66
215:R_32R47f1GRrLhRdX,3,10000,1,5.5331e-05,0.050395,2.9364,-7.7192,8.693,-2.2667,-6.9974,4.0933,5.5331e-05,-0.08570559081145657,0.0,-66
215:R_32R47f1GRrLhRdX,4,10000,1,0.0,0.05,1.9634,-10.0,8.2568,-0.1416,-10.0,8.418,0.0,-0.14740817165649436,0.0,-66
215:R_32R47f1GRrLhRdX,5,10000,1,0.25757,0.069119,0.25024,0.74707,0.43457,1.5088,6.8701,10.0,0.25757,0.6255188836105876,0.0,-66
216:R_21j62EoiJ63yEJ5,1,10000,1,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10.0,0.44995,0.48542674298094296,0.0,139
216:R_21j62EoiJ63yEJ5,2,10000,1,0.42065,0.05,0.89791,0.7799,0.70216,0.22605,3.2475,3.4388,0.42065,0.5273645521157277,0.0,139
216:R_21j62EoiJ63yEJ5,3,10000,1,0.40023,0.050371,0.96139,0.93716,1.1157,0.53755,4.3284,9.9506,0.40023,0.5345726605127515,0.0,139
216:R_21j62EoiJ63yEJ5,4,10000,1,0.59637,0.050558,0.87081,0.79405,1.4869,0.88659,4.9135,10.0,0.59637,0.5717861720118953,0.0,139
216:R_21j62EoiJ63yEJ5,5,10000,1,0.44995,0.05,1.2002,0.80078,1.001,0.40039,8.501,5.0,0.44995,0.5183556627953709,0.0,139
217:R_1JPc2llYzw1ezqs,1,10000,1,0.57838,0.073866,0.79405,0.76237,1.1999,1.1882,4.9807,9.994,0.57838,0.6060805384276065,0.0,59
217:R_1JPc2llYzw1ezqs,2,10000,1,0.24731,0.05892,0.48901,0.53711,0.96191,1.3428,3.7842,8.584,0.24731,0.6442638132864971,0.0,59
217:R_1JPc2llYzw1ezqs,3,10000,1,0.29553,0.061181,0.59833,0.46875,0.88013,0.74341,4.3396,9.4556,0.29553,0.6640620645876433,0.0,59
217:R_1JPc2llYzw1ezqs,4,10000,1,0.46538,0.050008,0.39073,0.65304,0.91027,1.499,5.6761,1.8808,0.46538,0.6704653068498324,0.0,59
217:R_1JPc2llYzw1ezqs,5,10000,1,0.41219,0.078684,0.62153,0.52,0.66387,0.92553,3.6858,8.5273,0.41219,0.6454050704868,0.0,59
221:R_2wvlbfkxX6e4M29,1,10000,1,0.31124,0.051229,0.7159,0.33409,1.1355,0.11276,6.2937,7.3579,0.31124,0.6171297367728438,0.0,98
221:R_2wvlbfkxX6e4M29,2,10000,1,0.20069,0.050112,1.1981,0.79761,0.9967,0.40791,8.4902,10.0,0.20069,0.5188694788162983,0.0,98
221:R_2wvlbfkxX6e4M29,3,10000,1,0.30102,0.12383,0.73442,0.51509,1.2981,0.54971,7.9194,5.8644,0.30102,0.6305909254412689,0.0,98
221:R_2wvlbfkxX6e4M29,4,10000,1,0.39476,0.078148,0.44341,0.44598,2.6743,1.492,9.9939,0.81806,0.39476,0.6853248693350765,0.0,98
221:R_2wvlbfkxX6e4M29,5,10000,1,0.28862,0.15335,0.62662,0.4556,1.7416,0.61845,9.2103,10.0,0.28862,0.6568445434105736,0.0,98
226:R_2X10rcLujzFpHxv,1,10000,1,0.31943,0.051405,0.34587,0.66363,2.8302,1.664,9.9762,1.3192,0.31943,0.6616869172000641,0.0,163
226:R_2X10rcLujzFpHxv,2,10000,1,0.39748,0.050014,0.3279,0.66598,2.7395,1.5994,10.0,10.0,0.39748,0.6607309546825663,0.0,163
226:R_2X10rcLujzFpHxv,3,10000,1,0.36955,0.051558,0.36466,0.68624,2.3796,1.5359,8.1566,-9.4172,0.36955,0.6566350647032958,0.0,163
226:R_2X10rcLujzFpHxv,4,10000,1,0.20761,0.081266,0.5528,0.50131,1.0631,0.63644,4.4069,9.9802,0.20761,0.6545600971781739,0.0,163
226:R_2X10rcLujzFpHxv,5,10000,1,0.28345,0.067601,0.38366,0.38715,2.0321,1.614,7.7383,7.1151,0.28345,0.6892620859194696,0.0,163
227:R_2qlLx30lmNEXUJL,1,10000,1,1.7839e-07,0.050022,4.0,9.9998,-6.9396,1.2532,-9.9999,-4.2952,1.7839e-07,0.1369250747940279,0.0,101
227:R_2qlLx30lmNEXUJL,2,10000,1,4.5699e-06,0.06454,2.4216,9.9992,-9.9982,2.2602,0.056082,1.8282,4.5699e-06,0.03204797924503162,0.0,101
227:R_2qlLx30lmNEXUJL,3,10000,1,1.4709e-05,0.05,3.6311,9.9782,2.6296,7.8843,-9.5553,1.2831,1.4709e-05,0.12259185972985243,0.0,101
227:R_2qlLx30lmNEXUJL,4,10000,1,4.8138e-08,0.050248,2.2249,3.8798,-6.4199,7.9408,-1.1261,-8.8996,4.8138e-08,0.07954467676686279,0.0,101
227:R_2qlLx30lmNEXUJL,5,10000,1,0.004301,0.051502,2.5532,9.6543,1.1493,9.5478,-6.1096,10.0,0.004301,0.05926870835465763,0.0,101
228:R_ULyuWg2JwZBuGiJ,1,10000,1,0.5835,0.20067,1.5818,-8.0029,2.0264,-0.91797,6.4844,10.0,0.5835,0.0874586090614789,0.0,-85
228:R_ULyuWg2JwZBuGiJ,2,10000,1,0.29785,0.15901,1.0786,-3.3203,1.3379,-0.81055,9.209,10.0,0.29785,0.29561234980755935,0.0,-85
228:R_ULyuWg2JwZBuGiJ,3,10000,1,0.32421,0.26953,1.0299,-1.939,2.1909,-4.3287,6.5463,8.9587,0.32421,0.24756849964383443,0.0,-85
228:R_ULyuWg2JwZBuGiJ,4,10000,1,0.39974,0.20136,1.6406,-2.6748,1.153,-2.3577,4.1322,7.4631,0.39974,0.18029040117917416,0.0,-85
228:R_ULyuWg2JwZBuGiJ,5,10000,1,0.44212,0.10576,1.4211,-0.90714,1.2826,-1.8726,4.6642,0.38895,0.44212,0.30568024987569264,0.0,-85
229:R_3KxYOzYEKloODvs,1,10000,1,0.40533,0.050035,0.70257,0.84604,1.8475,0.48608,8.7761,9.5442,0.40533,0.6200302221656748,0.0,281
229:R_3KxYOzYEKloODvs,2,10000,1,0.33326,0.05,0.64335,0.8799,1.4419,0.64857,9.0495,7.6598,0.33326,0.6387815418636323,0.0,281
229:R_3KxYOzYEKloODvs,3,10000,1,0.28906,0.055636,0.66406,1.1377,1.2451,0.82031,8.1006,10.0,0.28906,0.6189976227758305,0.0,281
229:R_3KxYOzYEKloODvs,4,10000,1,0.35142,0.05,0.62764,0.89203,1.8403,0.47545,10.0,3.5561,0.35142,0.6360346950602336,0.0,281
229:R_3KxYOzYEKloODvs,5,10000,1,0.37597,0.050252,0.75969,0.89314,1.4829,0.54434,8.4979,7.8924,0.37597,0.6108433829606467,0.0,281
230:R_28G5rUmynDONqbJ,1,10000,1,0.35043,0.050427,0.54019,1.0746,1.9309,1.8574,7.9702,-1.3972,0.35043,0.653812458485858,0.0,164
230:R_28G5rUmynDONqbJ,2,10000,1,0.29621,0.05,0.41891,1.074,2.0453,1.5282,9.8139,9.9786,0.29621,0.6694194034184577,0.0,164
230:R_28G5rUmynDONqbJ,3,10000,1,0.37069,0.051247,0.77251,1.114,1.1769,1.1162,5.2669,7.8717,0.37069,0.5782068113750821,0.0,164
230:R_28G5rUmynDONqbJ,4,10000,1,0.42696,0.050003,0.52972,1.252,2.4436,1.8924,9.9983,9.988,0.42696,0.6561980737753237,0.0,164
230:R_28G5rUmynDONqbJ,5,10000,1,0.30568,0.076625,0.69722,1.2021,1.3017,1.1438,5.7094,9.9995,0.30568,0.5866114902636734,0.0,164
231:R_2QRpawEy8w6txvN,1,10000,1,0.39188,0.05,0.59018,2.2736,1.2588,-1.4217,8.5523,4.8782,0.39188,0.4519369319918492,0.0,171
231:R_2QRpawEy8w6txvN,2,10000,1,0.37949,0.05,0.60879,2.5453,1.6786,0.1371,9.8007,9.798,0.37949,0.5166163305486211,0.0,171
231:R_2QRpawEy8w6txvN,3,10000,1,0.47295,0.05,0.70441,2.8764,1.6833,0.91392,10.0,-2.2774,0.47295,0.516332784371113,0.0,171
231:R_2QRpawEy8w6txvN,4,10000,1,0.38467,0.05017,0.60886,2.6159,1.2105,0.36802,7.8186,8.6015,0.38467,0.47489719567332955,0.0,171
231:R_2QRpawEy8w6txvN,5,10000,1,0.34852,0.05003,0.48003,2.2315,1.3116,-4.4795,9.9974,9.9815,0.34852,0.35884377631494657,0.0,171
236:R_24qFUPTZKx0SybQ,1,10000,1,0.00018406,0.050002,0.97324,-10.0,-6.5545,6.7416,-9.9911,-2.5854,0.00018406,0.26771643452397714,0.0,-483
236:R_24qFUPTZKx0SybQ,2,10000,1,8.9908e-08,0.05042,2.1562,-9.9872,-5.8066,5.0544,8.0854,1.5743,8.9908e-08,0.011702952768721006,0.0,-483
236:R_24qFUPTZKx0SybQ,3,10000,1,0.0,0.05,2.8787,-9.8797,-5.5678,4.4709,-9.9996,10.0,0.0,0.24913970870324112,0.0,-483
236:R_24qFUPTZKx0SybQ,4,10000,1,0.0014648,0.05,2.9573,-10.0,6.4404,10.0,-7.8027,0.7959,0.0014648,-0.16418859791723797,0.0,-483
236:R_24qFUPTZKx0SybQ,5,10000,1,0.00017496,0.05,1.686,-9.9385,-6.0124,3.936,-9.9987,3.2682,0.00017496,0.2828353710624395,0.0,-483
242:R_12lQaNUgCpqQizh,1,10000,1,0.37501,0.052487,0.53826,0.86902,0.93523,1.2707,7.296,8.8568,0.37501,0.6607799834825135,0.0,124
242:R_12lQaNUgCpqQizh,2,10000,1,0.37697,0.060751,0.40824,0.94772,0.78843,1.3145,9.5673,8.8056,0.37697,0.6656389346229049,0.0,124
242:R_12lQaNUgCpqQizh,3,10000,1,0.29186,0.050003,0.33179,0.80368,0.7129,0.73966,8.8228,9.9256,0.29186,0.6561721594698765,0.0,124
242:R_12lQaNUgCpqQizh,4,10000,1,0.39734,0.054447,0.4936,0.60349,0.99801,1.6833,5.5901,8.0724,0.39734,0.6764985595739914,0.0,124
242:R_12lQaNUgCpqQizh,5,10000,1,0.39828,0.050256,0.35089,0.84094,1.0678,1.2953,8.4164,9.9899,0.39828,0.6760806667584142,0.0,124
245:R_eINRkRhqhKHRjzz,1,10000,1,0.27551,0.09597,0.7744,0.32942,1.0547,0.093547,5.4176,6.8877,0.27551,0.6021508454536018,0.0,94
245:R_eINRkRhqhKHRjzz,2,10000,1,0.6321,0.050004,0.74869,0.37603,2.5508,0.071365,9.433,9.9984,0.6321,0.5924664910912727,0.0,94
245:R_eINRkRhqhKHRjzz,3,10000,1,0.54421,0.050076,0.64692,0.47824,1.6296,0.61879,9.4974,10.0,0.54421,0.6524314345630312,0.0,94
245:R_eINRkRhqhKHRjzz,4,10000,1,0.49657,0.069977,0.54155,0.47326,2.0277,0.25647,8.2093,9.5702,0.49657,0.6419059289515652,0.0,94
245:R_eINRkRhqhKHRjzz,5,10000,1,0.2325,0.085598,0.66834,0.47155,1.4131,0.78076,6.008,8.2047,0.2325,0.6518046783869744,0.0,94
248:R_1Do3QQWN7pWkPwQ,1,10000,1,0.30859,0.077425,1.2677,0.1653,1.311,0.29792,6.5335,9.9569,0.30859,0.4993295980395651,0.0,201
248:R_1Do3QQWN7pWkPwQ,2,10000,1,0.45284,0.050001,1.2736,0.19586,1.2843,0.28387,4.9187,7.4038,0.45284,0.48993897444810713,0.0,201
248:R_1Do3QQWN7pWkPwQ,3,10000,1,0.3386,0.051136,0.92638,0.19875,2.1238,1.1706,8.3936,5.9816,0.3386,0.58887288728513,0.0,201
248:R_1Do3QQWN7pWkPwQ,4,10000,1,0.322,0.050017,0.67643,0.35183,2.6322,1.0694,10.0,10.0,0.322,0.6458259968276608,0.0,201
248:R_1Do3QQWN7pWkPwQ,5,10000,1,0.35527,0.078898,0.82701,0.244,2.0812,0.90178,9.5997,0.39577,0.35527,0.6140110017265925,0.0,201
249:R_d1i4xMt2Vzivxg5,1,10000,1,0.3803,0.050988,0.4897,0.55922,1.2065,-0.48709,8.9712,7.629,0.3803,0.6110546253568542,0.0,104
249:R_d1i4xMt2Vzivxg5,2,10000,1,0.25292,0.050002,0.5787,0.54933,0.99625,0.23923,5.9327,6.0828,0.25292,0.639599570461445,0.0,104
249:R_d1i4xMt2Vzivxg5,3,10000,1,0.29789,0.050224,0.53265,0.58246,1.718,0.50302,10.0,0.90565,0.29789,0.666109997611992,0.0,104
249:R_d1i4xMt2Vzivxg5,4,10000,1,0.19995,0.05,0.4502,0.80078,1.001,0.40039,8.501,5.0,0.19995,0.6505676926972476,0.0,104
249:R_d1i4xMt2Vzivxg5,5,10000,1,0.2253,0.088988,0.64547,0.52305,1.0304,0.41242,6.492,6.0509,0.2253,0.6429211408306996,0.0,104
250:R_r2BwOdT2hnmQ5WN,1,10000,1,0.072,0.050129,0.25044,-10.0,-6.6301,-6.4073,-1.9858,9.952,0.072,0.22287970327472806,0.0,27
250:R_r2BwOdT2hnmQ5WN,2,10000,1,3.3561e-05,0.050073,2.2935,-7.3722,5.8067,-6.4267,-9.8429,7.1719,3.3561e-05,-0.1339423185820183,0.0,27
250:R_r2BwOdT2hnmQ5WN,3,10000,1,2.8461e-08,0.052743,0.25199,-9.4725,-8.0653,-8.8164,-5.9202,8.9543,2.8461e-08,0.2820050056571059,0.0,27
250:R_r2BwOdT2hnmQ5WN,4,10000,1,0.0017129,0.050028,1.0439,-9.9805,-4.9107,-2.5576,-9.869,-4.3375,0.0017129,0.31699762761675215,0.0,27
250:R_r2BwOdT2hnmQ5WN,5,10000,1,0.19043,0.05,0.26361,0.90088,1.5417,2.7808,4.8877,10.0,0.19043,0.538802527870548,0.0,27
256:R_10BfVTQovUcZioM,1,10000,1,0.23755,0.05,0.26782,0.58105,2.0215,2.7832,7.0898,10.0,0.23755,0.616579132551228,0.0,139
256:R_10BfVTQovUcZioM,2,10000,1,0.057018,0.052227,0.42347,0.7755,1.1818,1.5545,4.223,5.5359,0.057018,0.6058539817518388,0.0,139
256:R_10BfVTQovUcZioM,3,10000,1,0.21665,0.052054,0.25001,1.0407,2.0096,1.857,7.6488,8.2263,0.21665,0.5998484471400821,0.0,139
256:R_10BfVTQovUcZioM,4,10000,1,0.28849,0.061342,0.28765,0.8508,1.9215,1.9305,9.678,9.9978,0.28849,0.667986640894096,0.0,139
256:R_10BfVTQovUcZioM,5,10000,1,0.25774,0.058679,0.38348,1.1111,2.6606,2.7138,8.7163,9.3593,0.25774,0.6345213866818094,0.0,139
262:R_30idhiqurUAv63D,1,10000,1,0.57981,0.11482,1.1438,0.60812,1.1576,-0.65111,3.6284,9.7413,0.57981,0.43913571128471024,0.0,-68
262:R_30idhiqurUAv63D,2,10000,1,0.39981,0.079531,0.68123,0.81323,1.311,0.18021,3.5044,7.745,0.39981,0.5279666515412005,0.0,-68
262:R_30idhiqurUAv63D,3,10000,1,0.58887,0.15811,1.2983,0.58105,1.3525,-0.80566,3.3203,10.0,0.58887,0.3904249087003429,0.0,-68
262:R_30idhiqurUAv63D,4,10000,1,0.69516,0.050074,1.2886,0.21983,1.8134,0.45998,4.5004,9.1751,0.69516,0.4555820956964003,0.0,-68
262:R_30idhiqurUAv63D,5,10000,1,0.24865,0.05971,0.50348,0.20907,0.94928,0.39713,3.0199,9.4067,0.24865,0.6518816412967616,0.0,-68
269:R_2zC5iAXvVOKLmh6,1,10000,1,0.51104,0.14834,1.2748,-0.85221,1.6341,-1.0525,7.4158,9.6531,0.51104,0.4129707713889366,0.0,2
269:R_2zC5iAXvVOKLmh6,2,10000,1,0.22034,0.24541,1.0323,0.40771,1.9531,-0.44312,8.1274,10.0,0.22034,0.516426659496816,0.0,2
269:R_2zC5iAXvVOKLmh6,3,10000,1,0.00014408,0.050129,1.9698,7.1815,-2.2385,8.8472,-10.0,5.7969,0.00014408,0.1527653540001886,0.0,2
269:R_2zC5iAXvVOKLmh6,4,10000,1,0.4286,0.16634,0.92707,-0.64654,2.1002,-7.1655,9.8786,8.7163,0.4286,0.2769180264669715,0.0,2
269:R_2zC5iAXvVOKLmh6,5,10000,1,0.58969,0.12993,0.97083,-0.30332,3.3457,-2.0584,9.5001,6.6,0.58969,0.44090536043707573,0.0,2
273:R_2zuodaGDxpO8dfe,1,10000,1,0.25286,0.052238,0.5162,0.71544,1.524,2.0731,6.0067,9.7943,0.25286,0.6594178758465532,0.0,153
273:R_2zuodaGDxpO8dfe,2,10000,1,0.31325,0.050172,0.42651,0.51652,1.626,2.4776,7.8997,9.1905,0.31325,0.6964066707065492,0.0,153
273:R_2zuodaGDxpO8dfe,3,10000,1,0.24132,0.11423,0.48333,0.76812,1.2708,2.0122,6.0608,9.4018,0.24132,0.6602986402713136,0.0,153
273:R_2zuodaGDxpO8dfe,4,10000,1,0.21136,0.055312,0.42108,0.596,1.4214,2.1011,6.9022,1.0041,0.21136,0.6874874887907908,0.0,153
273:R_2zuodaGDxpO8dfe,5,10000,1,0.38078,0.092945,0.45886,0.64306,2.9393,3.1474,9.9637,9.2581,0.38078,0.6770067784834032,0.0,153
281:R_NVGtaI93MLLVQfT,1,10000,1,0.38381,0.05003,0.31094,0.68651,2.8584,2.5955,9.9994,-9.8661,0.38381,0.6545376805680065,0.0,195
281:R_NVGtaI93MLLVQfT,2,10000,1,0.16189,0.051845,0.34557,0.5544,2.1533,1.5154,8.4716,5.8855,0.16189,0.6771112433623848,0.0,195
281:R_NVGtaI93MLLVQfT,3,10000,1,0.24933,0.070739,0.25966,0.67751,2.3607,2.1652,9.9978,9.7264,0.24933,0.65653381834088,0.0,195
281:R_NVGtaI93MLLVQfT,4,10000,1,0.16374,0.050222,0.40981,0.75092,2.0529,1.8394,7.1222,5.3816,0.16374,0.6582986197575008,0.0,195
281:R_NVGtaI93MLLVQfT,5,10000,1,0.26525,0.050075,0.3616,0.54818,3.3053,2.5609,9.9731,8.8856,0.26525,0.6535924616599095,0.0,195
290:R_25zHKt5eqk2Fr1k,1,10000,1,0.00018827,0.05005,3.422,6.8424,9.0203,5.5551,-6.257,-1.916,0.00018827,-0.04682961899141361,0.0,115
290:R_25zHKt5eqk2Fr1k,2,10000,1,5.2467e-05,0.050393,2.6498,4.9466,8.1312,5.8659,-6.0375,-6.2462,5.2467e-05,-0.040804838408699425,0.0,115
290:R_25zHKt5eqk2Fr1k,3,10000,1,4.6936e-07,0.054827,3.884,5.5982,4.6745,0.31201,-1.5815,-4.2712,4.6936e-07,0.04655439908235087,0.0,115
290:R_25zHKt5eqk2Fr1k,4,10000,1,0.0,0.050308,1.6568,-2.8486,9.9999,-6.2459,-10.0,-9.9092,0.0,-0.05716104724956671,0.0,115
290:R_25zHKt5eqk2Fr1k,5,10000,1,3.9935e-05,0.050023,2.9408,3.9896,1.8973,-3.6317,-8.7744,-0.10167,3.9935e-05,0.1051537169347585,0.0,115
291:R_3fq8dlBEbdOzPCb,1,10000,1,0.76324,0.34087,2.2077,4.3069,-4.2303,-10.0,2.2809,-9.7534,0.76324,-0.07440211783277817,0.0,40
291:R_3fq8dlBEbdOzPCb,2,10000,1,0.49465,0.07636,0.25335,1.3636,2.2854,2.5739,9.5694,9.9935,0.49465,0.6014347164561762,0.0,40
291:R_3fq8dlBEbdOzPCb,3,10000,1,0.45757,0.1306,0.26659,1.4699,2.0169,-1.6285,10.0,-7.4087,0.45757,0.4813589233343066,0.0,40
291:R_3fq8dlBEbdOzPCb,4,10000,1,0.48978,0.13736,0.26538,1.3682,2.936,0.99653,10.0,-2.0438,0.48978,0.5784913881045781,0.0,40
291:R_3fq8dlBEbdOzPCb,5,10000,1,0.29326,0.051547,0.26887,1.0396,1.1179,1.0181,5.6263,8.1086,0.29326,0.5728184168206317,0.0,40
293:R_2aCAcRnL67iaV0l,1,10000,1,0.57345,0.050276,0.28068,1.18,1.1543,0.73593,8.3358,-3.6391,0.57345,0.6050188150859466,0.0,107
293:R_2aCAcRnL67iaV0l,2,10000,1,0.57601,0.06542,0.5025,1.4761,1.6486,1.1804,7.5045,8.0487,0.57601,0.5984085193333224,0.0,107
293:R_2aCAcRnL67iaV0l,3,10000,1,0.4407,0.1155,0.31433,1.3337,1.9357,1.5792,8.8078,9.8299,0.4407,0.615483652654283,0.0,107
293:R_2aCAcRnL67iaV0l,4,10000,1,0.34006,0.050012,0.56171,0.96281,0.97674,0.7783,4.694,9.9917,0.34006,0.5940785345658078,0.0,107
293:R_2aCAcRnL67iaV0l,5,10000,1,0.27264,0.051125,0.33691,1.1639,1.299,1.4677,6.9982,4.5828,0.27264,0.6132128461250689,0.0,107
294:R_2zP8FeEoub7z36i,1,10000,1,0.80694,0.094057,1.488,1.2525,1.6876,-9.0181,9.9979,-2.2905,0.80694,0.24398717171533998,0.0,153
294:R_2zP8FeEoub7z36i,2,10000,1,0.55811,0.078086,0.95941,0.7605,0.60181,-0.95947,6.5808,7.8162,0.55811,0.48542078441008013,0.0,153
294:R_2zP8FeEoub7z36i,3,10000,1,0.51587,0.087427,0.66406,1.04,0.70801,-0.4248,7.1729,9.4092,0.51587,0.5476129856314098,0.0,153
294:R_2zP8FeEoub7z36i,4,10000,1,0.54486,0.070779,1.1077,0.90501,0.86417,-0.33271,5.3488,9.9161,0.54486,0.4949350955643623,0.0,153
294:R_2zP8FeEoub7z36i,5,10000,1,0.45542,0.098581,0.79243,0.91596,0.36416,-0.22698,5.7598,9.5949,0.45542,0.5268511921401989,0.0,153
305:R_WBOZ0yrZfLTCClz,1,10000,1,9.3627e-08,0.22953,0.28648,0.29533,1.2123,1.1254,3.4773,9.9956,9.3627e-08,0.6113289701460451,0.0,-43
305:R_WBOZ0yrZfLTCClz,2,10000,1,0.0,0.05,3.9976,6.0208,9.9986,4.6772,-7.7443,-6.2929,0.0,-0.07684889569648293,0.0,-43
305:R_WBOZ0yrZfLTCClz,3,10000,1,2.6916e-07,0.050255,2.3171,9.7813,-10.0,9.3581,-7.3152,-9.9627,2.6916e-07,0.12059571519428713,0.0,-43
305:R_WBOZ0yrZfLTCClz,4,10000,1,1.0543e-06,0.052009,2.8684,9.5323,-9.8992,9.9999,-7.4709,-9.0791,1.0543e-06,0.12080831713554173,0.0,-43
305:R_WBOZ0yrZfLTCClz,5,10000,1,0.50291,0.050007,0.2506,0.51613,2.244,2.0209,9.732,-6.4676,0.50291,0.661182744870241,0.0,-43
309:R_2YRtckLmarTUiRn,1,10000,1,0.30875,0.050128,0.80039,-0.14958,1.3767,1.863,4.2437,5.3068,0.30875,0.5856354861186345,0.0,283
309:R_2YRtckLmarTUiRn,2,10000,1,0.3147,0.053429,0.71973,0.22949,1.5381,2.4072,5.6592,4.3262,0.3147,0.6302174233344524,0.0,283
309:R_2YRtckLmarTUiRn,3,10000,1,0.2342,0.09242,0.78185,-0.26786,1.3438,1.5716,3.9746,8.2021,0.2342,0.5850426840409368,0.0,283
309:R_2YRtckLmarTUiRn,4,10000,1,0.58469,0.05,0.86238,-1.0738,3.9475,5.2212,9.9412,7.7736,0.58469,0.5150439730437553,0.0,283
309:R_2YRtckLmarTUiRn,5,10000,1,0.23653,0.050099,0.61196,-0.25535,1.4483,1.7911,4.1608,9.9994,0.23653,0.6159825815321504,0.0,283
311:R_3pgcvaDmcvM4aTR,1,10000,1,0.3291,0.10242,0.74405,0.88608,1.5412,0.91031,9.9819,-9.9545,0.3291,0.6276917374742609,0.0,156
311:R_3pgcvaDmcvM4aTR,2,10000,1,0.50352,0.055617,1.0101,0.82618,1.4716,0.63948,8.3831,-2.2614,0.50352,0.5620022011584165,0.0,156
311:R_3pgcvaDmcvM4aTR,3,10000,1,0.32082,0.051639,0.70246,0.83648,1.4513,0.9101,9.1573,0.63799,0.32082,0.6383027433329482,0.0,156
311:R_3pgcvaDmcvM4aTR,4,10000,1,0.27013,0.075751,0.62014,0.69697,1.4025,0.2276,10.0,2.6812,0.27013,0.6334495689663138,0.0,156
311:R_3pgcvaDmcvM4aTR,5,10000,1,0.37369,0.10082,0.72975,0.86462,1.6919,0.46623,9.6111,5.9228,0.37369,0.6172144909602855,0.0,156
329:R_23eNWjNjj4QQj6j,1,10000,1,0.42118,0.050387,0.71759,0.93017,1.1091,0.96681,5.4481,-6.6447,0.42118,0.6077421651158883,0.0,168
329:R_23eNWjNjj4QQj6j,2,10000,1,0.32352,0.050007,0.36686,0.8831,1.6796,1.7944,9.3368,10.0,0.32352,0.6853451462935821,0.0,168
329:R_23eNWjNjj4QQj6j,3,10000,1,0.41744,0.068402,0.57384,0.77392,1.1173,1.2866,5.7043,-4.6525,0.41744,0.654627058623454,0.0,168
329:R_23eNWjNjj4QQj6j,4,10000,1,0.29006,0.050031,0.40962,0.94503,1.7281,0.90984,8.6887,-1.7247,0.29006,0.6589175601085799,0.0,168
329:R_23eNWjNjj4QQj6j,5,10000,1,0.42801,0.050366,0.42851,0.74502,1.9118,1.9607,10.0,9.9696,0.42801,0.7030973936242532,0.0,168
342:R_3mmldwGes6cKAa2,1,10000,1,0.14983,0.11089,0.49553,0.62699,1.2909,0.90296,4.4113,9.6971,0.14983,0.6355915964717611,0.0,104
342:R_3mmldwGes6cKAa2,2,10000,1,0.32751,0.081289,0.41504,0.57129,2.5635,1.5747,8.4277,9.9194,0.32751,0.6660633194340753,0.0,104
342:R_3mmldwGes6cKAa2,3,10000,1,0.23047,0.05,0.49597,0.47607,1.084,0.52734,4.0234,10.0,0.23047,0.6440516452366509,0.0,104
342:R_3mmldwGes6cKAa2,4,10000,1,0.30967,0.11667,0.46771,0.50986,1.9757,1.0758,6.377,-8.7388,0.30967,0.6585888690605458,0.0,104
342:R_3mmldwGes6cKAa2,5,10000,1,0.19779,0.10367,0.42228,0.55556,1.6776,0.82396,6.1916,9.8962,0.19779,0.6596419113070988,0.0,104
353:R_poraw4AzFhTIAxP,1,10000,1,0.36668,0.051872,0.26687,0.57293,1.5327,1.4021,6.0651,9.7114,0.36668,0.6382575172792463,0.0,44
353:R_poraw4AzFhTIAxP,2,10000,1,0.29571,0.059071,0.30722,0.48122,1.0805,0.46745,3.9331,9.7589,0.29571,0.6126132623423113,0.0,44
353:R_poraw4AzFhTIAxP,3,10000,1,0.47016,0.061612,0.47018,0.35611,1.1237,0.70367,5.3093,10.0,0.47016,0.691982516802281,0.0,44
353:R_poraw4AzFhTIAxP,4,10000,1,0.0,0.05,2.8345,5.7596,3.9348,10.0,-8.7642,-8.8232,0.0,-0.09707141152626983,0.0,44
353:R_poraw4AzFhTIAxP,5,10000,1,0.40021,0.16225,0.35017,0.30608,1.4627,1.2918,7.325,9.4305,0.40021,0.7086990393304187,0.0,44
372:R_Pwksr0eXcbCEd8d,1,10000,1,0.0,0.05,1.5688,2.526,7.9504,0.56335,-5.4541,-3.3732,0.0,0.024893483109062045,0.0,-198
372:R_Pwksr0eXcbCEd8d,2,10000,1,4.7581e-06,0.050055,3.3774,9.9997,3.5333,8.8973,-8.0857,-6.0331,4.7581e-06,-0.09097204779901394,0.0,-198
372:R_Pwksr0eXcbCEd8d,3,10000,1,1.2192e-06,0.050004,3.3513,6.1919,6.3049,-9.9977,-5.0456,4.362,1.2192e-06,0.022340277198301593,0.0,-198
