StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
870:R_2xVJtapsa8AgCqQ,25.72309376140095,27.5,0.1700656694636994,0.0
872:R_3qROiZsEr7Bcg5H,8.94308234138325,7.339130434782609,4.0965705946734765,3.0
874:R_1odMCxxk6eeEibU,9.846333326535742,8.222222222222221,3.6996898941991976,3.0
875:R_sRIghBHHMf7ejap,25.72309376140095,27.5,0.020886537759941627,0.0
876:R_2EoXmGjYUQr2dur,25.717849325063845,27.5,0.01975556366289675,0.0
877:R_3OdnHFXpuFf8un0,18.578687742957875,19.57621247113164,5.85952207223641,5.0
878:R_1oj3N9paNMQNcBO,25.00869208318132,26.5,0.013790587376869756,0.0
883:R_b255PQj1bstkMjD,13.11595212767895,12.700404858299596,6.654177307551988,5.0
884:R_1GV2s0YumCvk7mL,25.116139814997307,27.0,0.4935789857716162,0.0
889:R_1lbZpf1sOuV5qV6,4.124963516964612,2.6666666666666665,0.5034658883619118,0.0
890:R_3k6BHPoEBivOVoU,23.661522996423816,25.52,2.95563662896753,3.0
891:R_4ZvxGd3B7j8Ow4F,4.140881138311212,3.558951965065502,6.484640642101422,5.0
892:R_2s1049Oc450dUTh,14.021708398329201,13.393501805054152,5.042922291134622,4.0
893:R_0UL4gyg02Zovjjz,6.190558731046278,5.22,4.105600145932142,3.0
A101:R_Q0Jd5lCBrQu5Dm9,4.099342629525783,3.161290322580645,3.2768515140459686,3.0
A103:R_3lJsCIPqfpqRhkf,4.3304661854608515,4.111248624862486,8.669263042685152,7.0
A1046:R_2PyWOmUGyUGZUEJ,19.319162093695613,21.536,8.525209777453485,6.0
A1052:R_787p5urRmH36oyR,5.396141919007661,3.6666666666666665,0.3320321050711419,0.0
A1068:R_wRzI7YBAT4B6vrb,18.8890719442666,19.178770949720672,4.003046333454943,3.0
A1083:R_0OFsszTuxG152et,10.792913850391642,9.272988505747126,5.669627873039037,4.0
A1084:R_2e2JcZRGwBBrLuc,10.267093939511954,6.963963963963964,4.094691718350967,3.0
A1088:R_21tsSKEkouatsIv,22.001212066146756,23.03030303030303,2.4114374315943086,2.0
A1098:R_2Ugu89wtmPn7MqW,17.54675300985042,15.5,0.029478292593943817,0.0
A1099:R_xrAaD53OJwbsqch,15.732558695041787,15.706382978723404,5.93369208318132,5.0
