StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
872:R_3qROiZsEr7Bcg5H,7.458304971368619,6.7114093959731544,5.3657789128055455,5.0
874:R_1odMCxxk6eeEibU,25.28493007418217,27.0,0.45218898212331265,0.0
875:R_sRIghBHHMf7ejap,25.310927429162106,27.125,0.17756293323604525,0.0
876:R_2EoXmGjYUQr2dur,1.258187401191779,1.25,1.9860817219992704,2.0
877:R_3OdnHFXpuFf8un0,22.595609494819023,24.506726457399104,4.4038672017511855,4.0
878:R_1oj3N9paNMQNcBO,24.643857168916455,26.25,0.11264137176213061,0.0
883:R_b255PQj1bstkMjD,13.735051217736547,12.401709401709402,3.8861364465523534,3.0
884:R_1GV2s0YumCvk7mL,24.140089650283006,25.88235294117647,2.275811747537395,2.0
889:R_1lbZpf1sOuV5qV6,2.3348644047184726,2.1666666666666665,1.6609813936519517,2.0
890:R_3k6BHPoEBivOVoU,23.69914458653402,25.470588235294116,2.890076614374316,3.0
891:R_4ZvxGd3B7j8Ow4F,3.0691105114020227,2.422222222222222,4.7711236774899675,4.0
892:R_2s1049Oc450dUTh,22.87787963815895,24.45360824742268,3.9496351696461147,4.0
893:R_0UL4gyg02Zovjjz,6.555947643196446,4.183333333333334,3.54611455673112,3.0
A101:R_Q0Jd5lCBrQu5Dm9,3.5324325921375626,3.231707317073171,4.8030645749726375,4.0
A103:R_3lJsCIPqfpqRhkf,6.569796496232299,5.204419889502763,7.204323239693543,5.0
A1046:R_2PyWOmUGyUGZUEJ,11.434511400524478,9.060975609756097,3.1649762860269974,3.0
A1052:R_787p5urRmH36oyR,3.1354423785201786,2.3333333333333335,1.8258117475373952,2.0
A1068:R_wRzI7YBAT4B6vrb,13.380085735133163,10.8,0.21993797883983948,0.0
A1083:R_0OFsszTuxG152et,22.32301319987488,24.102631578947367,4.607077708865377,4.0
A1084:R_2e2JcZRGwBBrLuc,11.868501362810754,8.416666666666666,3.749252097774535,3.0
A1088:R_21tsSKEkouatsIv,23.114701100925753,25.0,3.60175118569865,3.0
A1098:R_2Ugu89wtmPn7MqW,1.4653046333454944,1.3333333333333333,1.2531192995257205,1.0
A1099:R_xrAaD53OJwbsqch,13.711409125858271,12.371929824561404,5.052334914264867,4.0
A1107:R_1jJRP7qgTeMGQjK,1.1819165754590781,1.0,1.6899671652681503,2.0
A112:R_1DSHShmupLFd4m9,22.205226624846667,24.021459227467812,4.813097409704487,4.0
A1124:R_1FRFvReh5PWJdU4,6.827048956912437,6.329787234042553,4.578511492156148,4.0
A1142:R_2q7AVjiFzzHLJze,19.64296449543354,21.73916083916084,8.191663626413717,7.0
A1144:R_1GQ4AZBwXaNGfUa,22.912639911541934,24.846625766871167,3.92305727836556,3.0
A1145:R_sMqyJ1BSXGhpH45,22.52534595800556,24.448660714285715,4.452699744618752,4.0
A115:R_2SIX12SOZtVB5hi,22.550840537274247,24.446428571428573,4.451842393287121,4.0
A1153:R_1CwnNA5xXOlHq5l,10.073288337589688,6.5,0.3340204304998176,0.0
