subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
208:R_2AST2XkjQUqflkc,4,0.55734,0.012226,0.20143,0.052393,1.0645,-2.3153,1.1339,-2.6283,5.2829,9.8686,0.20143,0.21235965921782698,5.25699,-122
208:R_2AST2XkjQUqflkc,5,1.1492,0.14907,0.039738,0.27159,1.8644,-0.87284,0.96986,-4.2272,4.5285,9.4432,0.039738,0.2090426646461543,1.03417,-122
209:R_1esokoelkIOTy89,1,9.089,0.0020979,0.3163,0.050288,1.5014,1.1797,0.83265,-0.20292,2.6001,9.5727,0.3163,0.3845439070132551,4.77899,169
209:R_1esokoelkIOTy89,2,0.6913,0.0053339,0.24864,0.051788,0.25,1.0699,1.3409,0.58172,3.9366,10.0,0.24864,0.4853560119253741,9.77216,169
209:R_1esokoelkIOTy89,3,42.82,0.0010883,0.63427,0.051509,1.7816,2.9818,2.1606,-0.11675,9.9944,5.942,0.63427,0.4012136824296931,7.20153,169
209:R_1esokoelkIOTy89,4,3.3569,0.0064707,0.14113,0.053747,0.99909,1.2326,0.80844,0.49457,3.5163,9.8682,0.14113,0.477633103620107,3.45389,169
209:R_1esokoelkIOTy89,5,47.55,0.008395,0.65894,0.051037,2.5073,2.0347,1.4643,1.3659,7.4744,4.5891,0.65894,0.3103302649913127,2.42667,169
212:R_OOl4OrOpRgbrLBD,1,0.1688,0.96281,0.1926,0.052459,1.5901,0.03479,1.0106,-2.4816,4.5291,9.881,0.1926,0.2931026714241458,0.0299708,97
212:R_OOl4OrOpRgbrLBD,2,1.3198,0.99889,0.24202,0.05,1.3877,0.2424,1.1243,-0.014997,3.8254,9.9965,0.24202,0.45239843242013966,0.000310106,97
212:R_OOl4OrOpRgbrLBD,3,1.9163,0.81381,0.22015,0.054092,2.0542,0.038566,0.98812,-0.39053,4.8182,9.8511,0.22015,0.36731849912276,0.0792594,97
212:R_OOl4OrOpRgbrLBD,4,2.0994,1.0,0.19995,0.050163,1.7932,0.42517,0.92133,-1.2383,3.8349,10.0,0.19995,0.3401289315648049,0.0,97
212:R_OOl4OrOpRgbrLBD,5,0.1876,0.41688,0.24577,0.052093,2.3908,0.017208,0.58639,-1.9091,3.741,8.9356,0.24577,0.2657453462718045,0.872492,97
215:R_32R47f1GRrLhRdX,1,0.1,0.0044789,1.6717e-05,0.051901,2.7716,5.9264,3.9728,-1.4925,1.9349,-3.7309,1.6717e-05,0.18907192350035368,20.9811,-99
215:R_32R47f1GRrLhRdX,2,15.614,0.01075,0.76249,0.050557,2.3525,2.8876,1.1765,3.1508,9.9998,6.4688,0.76249,0.3022449241783908,2.53621,-99
215:R_32R47f1GRrLhRdX,3,4.7494,0.0013681,0.59175,0.067629,1.0041,1.0931,-0.7321,0.87377,5.3232,9.1687,0.59175,0.3937897882131706,5.56771,-99
215:R_32R47f1GRrLhRdX,4,2.8043,0.0091571,0.36344,0.11752,1.1379,1.1888,0.0024246,0.93162,2.6999,7.2419,0.36344,0.38909843401168026,2.63336,-99
215:R_32R47f1GRrLhRdX,5,1.7708,0.0029342,4.2314e-05,0.050011,3.9999,-5.3302,9.982,-7.0876,-9.9271,-4.8455,4.2314e-05,-0.06974520233300052,13.2144,-99
216:R_21j62EoiJ63yEJ5,1,0.93134,0.28001,0.30491,0.051568,1.1194,1.1998,0.92224,0.27794,5.0852,9.8916,0.30491,0.499850287616946,0.973112,47
216:R_21j62EoiJ63yEJ5,2,8.3735,0.9684,0.26855,0.05017,0.60205,0.99548,1.0049,0.61511,4.4213,9.9362,0.26855,0.5731227654287817,0.00242612,47
216:R_21j62EoiJ63yEJ5,3,0.66886,0.0010293,0.25675,0.05,0.76192,0.99548,0.98305,0.39009,3.0318,10.0,0.25675,0.4996023518831315,8.08898,47
216:R_21j62EoiJ63yEJ5,4,1.3014,0.0073637,0.19158,0.050019,1.2339,0.93563,0.99934,0.84657,3.5329,9.9748,0.19158,0.4725089070713511,4.20985,47
216:R_21j62EoiJ63yEJ5,5,0.89489,0.12662,0.16033,0.051395,1.2179,1.016,0.77763,0.50726,3.6051,9.6397,0.16033,0.47741101357515253,1.53138,47
217:R_1JPc2llYzw1ezqs,1,0.1,0.0010414,1.0864e-06,0.05879,1.2265,-9.9213,-8.1205,6.6951,-9.1497,-8.8684,1.0864e-06,0.2583328912153011,16.8458,188
217:R_1JPc2llYzw1ezqs,2,0.11345,0.27893,7.1772e-05,0.076816,1.4945,9.9989,7.1455,3.3584,-8.3048,-8.4298,7.1772e-05,0.013344448024517275,2.22081,188
217:R_1JPc2llYzw1ezqs,3,7.3973,0.047834,0.33259,0.065314,0.8412,0.92597,0.65602,1.1656,4.31,9.3598,0.33259,0.5622121094901945,0.681941,188
217:R_1JPc2llYzw1ezqs,4,5.3705,0.001,0.39317,0.05486,1.0039,0.12428,1.3166,0.94971,2.49,9.2202,0.39317,0.4941349537781817,6.25069,188
217:R_1JPc2llYzw1ezqs,5,0.10087,0.0066828,0.00039677,0.050447,3.551,3.5535,9.3839,3.6988,-1.9399,-9.5783,0.00039677,0.023968786205048467,20.2095,188
221:R_2wvlbfkxX6e4M29,1,54.747,0.0011562,0.071552,0.058014,0.26859,0.45151,2.0897,0.13763,5.3719,3.2977,0.071552,0.5477484188047268,9.28725,128
221:R_2wvlbfkxX6e4M29,2,12.495,0.0010168,0.21705,0.050213,0.50936,0.23714,1.4044,-0.48603,7.6081,6.8634,0.21705,0.6100759143695262,7.43955,128
221:R_2wvlbfkxX6e4M29,3,0.88284,0.0028989,0.14015,0.050196,0.82729,0.63798,1.2897,-0.76716,5.5563,10.0,0.14015,0.5132949930786564,9.10657,128
221:R_2wvlbfkxX6e4M29,4,794.72,0.0013993,0.10907,0.051158,0.25464,0.45612,1.9467,0.12383,6.297,8.1369,0.10907,0.5775187635707213,8.6093,128
221:R_2wvlbfkxX6e4M29,5,5.7226,0.0010018,0.01186,0.05582,0.2681,0.39945,1.4036,-0.40557,3.6084,9.0052,0.01186,0.4877025299457155,8.43865,128
226:R_2X10rcLujzFpHxv,1,15.987,0.001994,0.43976,0.050024,0.98477,0.5058,1.2338,-0.59661,7.5928,9.9966,0.43976,0.5224768957861149,4.78065,90
226:R_2X10rcLujzFpHxv,2,12.425,0.0016605,0.51351,0.057646,2.3397,0.75658,0.91813,-0.73965,6.6303,5.047,0.51351,0.36507386426367605,6.20737,90
226:R_2X10rcLujzFpHxv,3,4.1073,0.0089562,0.24958,0.051172,1.1559,0.43122,0.58186,-0.19302,4.6179,9.9742,0.24958,0.5052130255431148,2.99551,90
226:R_2X10rcLujzFpHxv,4,5.6741,0.0010018,0.39824,0.050011,1.1202,0.43603,0.5472,0.19657,6.2564,9.9996,0.39824,0.5263546565424138,6.68829,90
226:R_2X10rcLujzFpHxv,5,8.5089,0.0051123,0.39024,0.050212,1.9061,0.84959,0.68592,0.038558,5.0954,9.6893,0.39024,0.41477735721625475,3.64258,90
227:R_2qlLx30lmNEXUJL,1,0.30863,0.036836,5.5906e-05,0.05,1.9313,8.8139,1.7166,-0.96187,0.90096,-3.4302,5.5906e-05,0.15933521200547976,11.6675,-1
227:R_2qlLx30lmNEXUJL,2,0.2891,0.87051,0.00023094,0.052845,2.0024,8.3935,-4.4498,2.7498,-10.0,-9.8416,0.00023094,0.17696814717237266,0.126815,-1
227:R_2qlLx30lmNEXUJL,3,0.10405,0.3841,2.9293e-05,0.064366,0.7322,9.9929,0.82167,0.64416,9.4521,-0.62463,2.9293e-05,0.26522898322489075,1.4257,-1
227:R_2qlLx30lmNEXUJL,4,0.97817,0.078148,0.0,0.05,1.3459,10.0,1.8506,-3.8555,1.0075,-9.6856,0.0,0.14426200121930294,5.40945,-1
227:R_2qlLx30lmNEXUJL,5,6.5911,0.0071829,0.54031,0.11184,1.3076,0.7013,0.79874,0.66762,4.5681,8.4173,0.54031,0.4962729981846582,2.59993,-1
228:R_ULyuWg2JwZBuGiJ,1,1.4778,0.59788,0.51727,0.051349,0.96367,-4.8348,2.231,0.14896,7.024,9.1697,0.51727,0.1775645008716973,0.269847,-78
228:R_ULyuWg2JwZBuGiJ,2,0.1,0.035921,0.40774,0.12136,2.1624,-4.1153,1.7465,-0.14935,6.1769,9.9812,0.40774,0.20119529426094854,4.54912,-78
228:R_ULyuWg2JwZBuGiJ,3,0.67076,0.016798,0.29293,0.12537,1.2956,-5.1346,1.7238,0.26296,5.0726,9.8641,0.29293,0.11252960164536892,4.4199,-78
228:R_ULyuWg2JwZBuGiJ,4,1.9142,0.030677,0.30219,0.058212,1.2577,-5.9534,2.1851,-0.014648,4.5825,9.8108,0.30219,0.07556524837450672,2.984,-78
228:R_ULyuWg2JwZBuGiJ,5,5.8878,0.0071401,0.37255,0.06404,0.89205,-5.2598,1.3365,-1.6355,8.118,9.8812,0.37255,0.13878843927215273,4.05263,-78
229:R_3KxYOzYEKloODvs,1,1.4731,0.037999,0.20775,0.050278,1.2225,0.96006,0.95221,0.71421,4.8106,9.9937,0.20775,0.5013492362154894,2.59086,398
229:R_3KxYOzYEKloODvs,2,2.0649,0.0087009,0.23822,0.05,1.1872,0.79077,0.833,0.5942,3.7427,9.8459,0.23822,0.5028818573568747,3.7282,398
229:R_3KxYOzYEKloODvs,3,1.9502,0.013847,0.23411,0.055506,1.0919,0.90013,0.83179,0.51382,4.0184,9.1881,0.23411,0.5152765415153625,3.30471,398
229:R_3KxYOzYEKloODvs,4,7.5897,0.0010143,0.30031,0.050245,0.27171,0.99775,1.1426,-1.9259,4.614,9.0931,0.30031,0.3556163994508604,7.43216,398
229:R_3KxYOzYEKloODvs,5,2.2377,0.0010041,0.042101,0.05,0.68049,0.84984,0.5283,-0.3647,3.1196,9.5131,0.042101,0.47052789135118855,6.55905,398
230:R_28G5rUmynDONqbJ,1,0.82715,0.040719,0.29886,0.06748,1.1841,1.1546,0.72882,0.69121,3.731,9.917,0.29886,0.47415767827082933,2.90659,193
230:R_28G5rUmynDONqbJ,2,2.7525,0.026174,0.3061,0.05,1.2737,1.0845,0.67307,1.0801,5.3226,9.9659,0.3061,0.48847746383626045,2.44351,193
230:R_28G5rUmynDONqbJ,3,1.7086,0.076506,0.35343,0.050266,1.3093,0.93307,1.1281,1.0476,4.9733,9.9906,0.35343,0.4821624708047501,1.87656,193
230:R_28G5rUmynDONqbJ,4,1.2653,0.010055,0.23417,0.050064,1.0941,1.0966,0.94867,1.2092,5.0123,9.994,0.23417,0.5186068942948914,5.08802,193
230:R_28G5rUmynDONqbJ,5,1.4603,0.037646,0.41209,0.050032,1.6697,0.99792,0.8432,0.82092,3.4808,9.8364,0.41209,0.3983370017184425,2.48187,193
231:R_2QRpawEy8w6txvN,1,0.31469,0.015161,0.35959,0.05,0.81965,1.8505,0.82618,-0.12195,4.8731,10.0,0.35959,0.4448813763935559,7.01618,138
231:R_2QRpawEy8w6txvN,2,29.789,0.99924,0.37726,0.051112,0.49628,2.2073,1.4798,0.57343,9.9923,9.9999,0.37726,0.5508626072247003,3.6483e-05,138
231:R_2QRpawEy8w6txvN,3,0.61099,0.034777,0.31046,0.050082,0.87235,1.8866,0.72218,0.12146,4.0437,10.0,0.31046,0.4194420336088567,4.24376,138
231:R_2QRpawEy8w6txvN,4,0.69711,1.0,0.3038,0.050392,0.97616,1.7848,0.8317,0.14421,4.6136,9.5006,0.3038,0.44988728977364767,0.0,138
231:R_2QRpawEy8w6txvN,5,0.47452,0.78144,0.17459,0.050202,0.78756,2.0588,0.68779,0.27394,4.0389,9.9748,0.17459,0.4043915190980005,0.176742,138
236:R_24qFUPTZKx0SybQ,1,364.15,0.97165,0.49503,0.46643,0.25,0.31371,3.6303,-4.347,6.1423,6.7785,0.49503,0.28242697157689006,0.00388544,-566
236:R_24qFUPTZKx0SybQ,2,0.20698,0.0014664,0.0,0.05,1.8253,-1.4917,-4.8096,6.2366,-3.5315,3.5522,0.0,0.17911152888448614,10.9152,-566
236:R_24qFUPTZKx0SybQ,3,4.9232,0.011368,0.21253,0.43454,1.2436,0.30658,1.5502,-0.16827,2.826,-2.6963,0.21253,0.4084728764069552,1.67975,-566
236:R_24qFUPTZKx0SybQ,4,2.6039,0.024698,0.00069732,0.050224,3.9931,8.6907,9.9406,-9.8421,7.3396,-0.097211,0.00069732,0.16588403595582416,9.72567,-566
236:R_24qFUPTZKx0SybQ,5,0.12286,0.0013211,0.00015417,0.050616,1.8342,-9.5471,-2.628,5.0818,-7.3394,-5.1225,0.00015417,0.25071115785961895,17.7957,-566
242:R_12lQaNUgCpqQizh,1,4.8067,0.014674,0.56558,0.054657,1.0479,1.2331,0.63252,1.5721,9.9931,9.9568,0.56558,0.5387813407376413,3.0633,273
242:R_12lQaNUgCpqQizh,2,1571.8,0.0010051,0.47892,0.051254,0.25953,0.53182,1.4561,2.9906,8.2736,9.8206,0.47892,0.6465333842664394,8.31401,273
242:R_12lQaNUgCpqQizh,3,15.024,0.01378,0.30244,0.053674,0.77092,0.91274,-0.19038,0.52513,4.2683,9.5928,0.30244,0.48306784922742896,1.92669,273
242:R_12lQaNUgCpqQizh,4,3.1918,0.0035812,0.54316,0.060438,1.1457,0.7558,0.1355,0.52163,6.5165,9.6871,0.54316,0.5019720719945954,5.28178,273
242:R_12lQaNUgCpqQizh,5,146.48,0.0069373,0.3628,0.05126,0.25901,1.0643,-0.75998,0.7076,4.6164,3.8377,0.3628,0.36052712871392156,3.15301,273
245:R_eINRkRhqhKHRjzz,1,1.4404,0.34053,0.26592,0.05001,0.74045,0.72512,0.78479,-0.027167,3.9852,9.5527,0.26592,0.5530378322728368,0.382123,44
245:R_eINRkRhqhKHRjzz,2,0.62939,0.04551,0.28746,0.1399,0.73872,0.42344,0.34713,-0.17913,5.0219,9.776,0.28746,0.5626125999304015,3.58834,44
245:R_eINRkRhqhKHRjzz,3,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10.0,0.44995,0.48542674298094296,2.83351,44
245:R_eINRkRhqhKHRjzz,4,3.6746,0.011508,0.43698,0.054121,0.91226,0.39971,1.2644,-0.0049645,6.0621,9.831,0.43698,0.5636195849531183,3.09694,44
245:R_eINRkRhqhKHRjzz,5,2.3009,0.069475,0.48568,0.052667,1.0121,0.68906,1.3576,-1.0966,4.9675,8.9697,0.48568,0.4506202154979328,1.54688,44
248:R_1Do3QQWN7pWkPwQ,1,265.69,0.967,0.39025,0.060898,0.79369,-1.1842,1.8822,1.0508,8.1192,6.9176,0.39025,0.5406295829049795,0.00184239,127
248:R_1Do3QQWN7pWkPwQ,2,0.41546,0.053405,0.33265,0.061614,1.6402,-2.0765,0.81056,0.21459,4.0311,9.9847,0.33265,0.24194701762058632,2.86343,127
248:R_1Do3QQWN7pWkPwQ,3,3.4303,0.20623,0.30621,0.078275,1.7435,-0.63669,0.87251,0.3966,5.1908,10.0,0.30621,0.38575730089281013,0.546935,127
248:R_1Do3QQWN7pWkPwQ,4,0.67332,0.0011387,0.20803,0.054304,1.0812,-1.2195,0.70541,0.68636,4.1579,9.9227,0.20803,0.3711961789674969,5.27063,127
248:R_1Do3QQWN7pWkPwQ,5,18.888,0.97286,0.35784,0.051225,0.94473,-1.5426,1.222,0.28286,5.7868,9.6866,0.35784,0.40211869314093784,0.000985042,127
249:R_d1i4xMt2Vzivxg5,1,10.738,0.0081011,0.31282,0.050001,0.81265,0.87874,0.52972,-1.1758,4.1826,9.9871,0.31282,0.42777396072084883,2.66107,-21
249:R_d1i4xMt2Vzivxg5,2,7.0922,0.0036565,0.47474,0.050497,0.26383,0.85562,1.1892,-1.5746,5.5972,9.9988,0.47474,0.42116870101574067,4.78734,-21
249:R_d1i4xMt2Vzivxg5,3,7.3737,0.009248,0.3546,0.050043,0.45435,0.9418,0.75527,-0.65288,6.7152,9.2699,0.3546,0.5412945832280934,2.93187,-21
249:R_d1i4xMt2Vzivxg5,4,4.0598,0.0069773,0.41777,0.05,0.72987,0.51342,0.84572,-1.0083,4.657,9.3628,0.41777,0.48985292586169127,3.19515,-21
249:R_d1i4xMt2Vzivxg5,5,7.5055,0.007176,0.2608,0.064298,0.62506,0.61059,0.69126,-0.5516,3.8048,8.9362,0.2608,0.5150096774776219,2.98698,-21
250:R_r2BwOdT2hnmQ5WN,1,17.27,0.0036028,0.19067,0.050338,0.51611,0.83008,0.22461,1.3525,3.5693,9.4971,0.19067,0.5387451684454602,8.22479,36
250:R_r2BwOdT2hnmQ5WN,2,6.4933,0.0063782,0.15543,0.10012,0.43893,1.031,0.6193,1.3868,3.7784,8.3728,0.15543,0.5354068345140837,0.0132251,36
250:R_r2BwOdT2hnmQ5WN,3,17.778,0.0029528,0.33075,0.050688,0.36049,0.92628,0.15241,2.3134,6.5223,9.0246,0.33075,0.5736424874466706,5.95265,36
250:R_r2BwOdT2hnmQ5WN,4,14.061,0.0014299,0.17494,0.077757,0.39259,0.93926,0.072768,2.9391,5.1442,8.5727,0.17494,0.4976609367754591,6.31746,36
250:R_r2BwOdT2hnmQ5WN,5,42.165,0.003715,0.44911,0.051519,1.3998,0.84351,1.1176,3.1442,10.0,10.0,0.44911,0.45210397646299827,6.23958,36
256:R_10BfVTQovUcZioM,1,11.007,0.0023215,0.34608,0.053055,0.69966,1.1509,1.059,1.454,5.5342,9.3224,0.34608,0.5910270724432397,4.97877,198
256:R_10BfVTQovUcZioM,2,143.51,0.0010008,0.34779,0.058639,0.7851,1.0584,0.79772,1.2117,4.6809,9.9998,0.34779,0.5669134410525151,6.4556,198
256:R_10BfVTQovUcZioM,3,1.9215,0.001003,0.25685,0.05005,0.84387,1.013,0.98853,0.96957,4.0801,8.4845,0.25685,0.5489743574120383,9.03373,198
256:R_10BfVTQovUcZioM,4,69.789,0.0010271,0.3782,0.050402,1.034,1.1119,0.93858,0.93623,4.9676,8.4148,0.3782,0.5287331083451066,6.17039,198
256:R_10BfVTQovUcZioM,5,7.7309,0.0010093,0.35849,0.050278,1.2716,1.3176,0.3642,1.252,3.7947,6.0009,0.35849,0.42967271406391866,6.35354,198
262:R_30idhiqurUAv63D,1,10.321,0.67,0.44717,0.14232,0.71517,0.82714,2.3984,-5.6497,5.0337,4.6243,0.44717,0.24978301939125516,0.0255564,-128
262:R_30idhiqurUAv63D,2,4.276,0.023978,0.36542,0.078328,0.7377,0.77427,1.9751,-0.71092,3.4844,6.0388,0.36542,0.4289794522916501,1.80764,-128
262:R_30idhiqurUAv63D,3,57.967,0.42597,0.35287,0.24381,0.83778,0.45727,4.238,-3.7595,6.5037,-0.8876,0.35287,0.3343378913199524,0.0454579,-128
262:R_30idhiqurUAv63D,4,46.6,0.70228,0.56309,0.17196,1.1095,0.029043,3.7552,0.64444,4.3102,4.5192,0.56309,0.3807145956714593,0.00543597,-128
262:R_30idhiqurUAv63D,5,5.5523,0.74863,0.38355,0.19231,0.78689,0.66263,1.2471,-0.34545,3.0643,2.8868,0.38355,0.4765553862136087,0.00923021,-128
269:R_2zC5iAXvVOKLmh6,1,2.38,0.99358,0.31874,0.082175,0.90813,-0.36612,1.193,-1.1827,6.802,9.9816,0.31874,0.47096802451596814,0.00155053,-34
269:R_2zC5iAXvVOKLmh6,2,0.61159,0.089781,0.46378,0.12837,1.0541,-0.063825,1.3408,-2.227,5.046,9.2422,0.46378,0.3618889462513108,2.74599,-34
269:R_2zC5iAXvVOKLmh6,3,3.32,0.18694,0.30576,0.050038,1.1704,0.46703,1.1246,-1.6026,4.9223,10.0,0.30576,0.39878405002489703,0.526085,-34
269:R_2zC5iAXvVOKLmh6,4,0.62671,0.059792,0.31675,0.065419,0.97159,-0.45577,1.1843,-0.82163,4.2098,8.2991,0.31675,0.4343649405481895,3.32098,-34
269:R_2zC5iAXvVOKLmh6,5,1.3581,0.71811,0.27286,0.10623,1.0822,-0.30419,1.0162,-0.26129,3.7516,10.0,0.27286,0.47193756893064004,0.0967713,-34
273:R_2zuodaGDxpO8dfe,1,1.1579,0.0017011,0.24492,0.051397,0.79892,0.63358,0.72003,1.655,4.2187,9.9779,0.24492,0.5887175280272603,8.95266,68
273:R_2zuodaGDxpO8dfe,2,17.632,0.001,0.22977,0.063547,0.4601,0.67031,1.3653,1.8592,3.5579,5.1361,0.22977,0.5786742846613145,8.0988,68
273:R_2zuodaGDxpO8dfe,3,4.6555,0.01185,0.3291,0.070294,0.78125,0.84961,0.71289,0.99609,4.1846,10.0,0.3291,0.5811941361334589,2.22253,68
273:R_2zuodaGDxpO8dfe,4,2.3114,0.028067,0.30237,0.088523,0.97763,0.61277,0.93949,1.3362,4.5075,9.5828,0.30237,0.5669460250775386,2.21583,68
273:R_2zuodaGDxpO8dfe,5,0.6156,0.010655,0.43852,0.050048,0.86668,0.86222,1.1697,1.9006,4.9801,9.9475,0.43852,0.5719333610247944,7.76483,68
281:R_NVGtaI93MLLVQfT,1,4.9404,0.0010201,0.33361,0.050732,0.90208,0.76653,1.1653,0.72721,3.8731,7.3067,0.33361,0.5530330516010117,6.44965,123
281:R_NVGtaI93MLLVQfT,2,8.0632,0.30317,0.2063,0.055571,0.26581,2.022,2.6657,2.0682,8.4812,9.6688,0.2063,0.5240591467834759,0.574444,123
281:R_NVGtaI93MLLVQfT,3,6.4282,0.0017869,0.44156,0.052191,1.1407,1.1571,0.98672,0.61785,4.4937,6.7202,0.44156,0.4961209528084981,5.20794,123
281:R_NVGtaI93MLLVQfT,4,16.707,0.0015011,0.53927,0.05038,1.3851,0.96143,1.829,-0.0012528,6.9366,-2.7038,0.53927,0.4593564168791349,5.9415,123
281:R_NVGtaI93MLLVQfT,5,20.316,0.0015935,0.48696,0.069769,2.6907,1.3051,0.58141,-0.51358,6.3324,5.3097,0.48696,0.36464540307049165,5.76979,123
290:R_25zHKt5eqk2Fr1k,1,15.084,0.27771,0.26239,0.050004,0.93703,2.7266,0.13329,3.5863,7.411,5.1195,0.26239,0.41777934296648495,0.0433783,76
290:R_25zHKt5eqk2Fr1k,2,0.73103,0.0010018,0.0,0.05,2.3234,9.9899,3.2336,-9.9837,-1.0255,-7.2931,0.0,0.09411558212970028,19.0778,76
290:R_25zHKt5eqk2Fr1k,3,13.374,0.72125,0.3459,0.078293,0.31678,0.61205,1.5427,3.1567,7.7155,2.8836,0.3459,0.6468874739199839,0.0990514,76
290:R_25zHKt5eqk2Fr1k,4,30.56,0.22944,0.33911,0.1068,0.64353,1.5291,1.3634,3.8399,7.1588,6.6406,0.33911,0.5586745543503814,0.154761,76
290:R_25zHKt5eqk2Fr1k,5,0.19725,0.057626,3.2655e-05,0.05,2.3121,9.9984,4.4957,0.74085,-1.7738,-0.47144,3.2655e-05,0.08817123108917457,8.57238,76
291:R_3fq8dlBEbdOzPCb,1,0.43974,0.001,0.31141,0.05,0.25,1.0567,1.451,0.385,4.1463,9.9766,0.31141,0.4850996758937515,13.9724,-71
291:R_3fq8dlBEbdOzPCb,2,0.62608,0.0037438,0.57136,0.050326,0.28419,1.3354,1.8113,-2.9022,5.9658,9.8064,0.57136,0.3400100432322505,10.286,-71
291:R_3fq8dlBEbdOzPCb,3,0.94082,0.0047031,0.61609,0.055426,0.3965,1.429,2.5602,0.74914,8.6288,9.8661,0.61609,0.5851987636216481,9.93023,-71
291:R_3fq8dlBEbdOzPCb,4,0.18187,0.24177,0.21562,0.05001,0.25001,1.2023,1.2217,0.29456,3.9915,9.9952,0.21562,0.4576250296826109,2.08541,-71
291:R_3fq8dlBEbdOzPCb,5,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10.0,0.44995,0.48542674298094296,2.83351,-71
293:R_2aCAcRnL67iaV0l,1,0.68822,0.053542,0.49132,0.059697,1.0201,1.2803,1.2437,-0.20527,3.6577,9.0275,0.49132,0.44289865324464683,3.44989,165
293:R_2aCAcRnL67iaV0l,2,3.3452,0.99227,0.52307,0.050155,0.72153,1.2224,1.9054,-0.11506,4.3115,6.5779,0.52307,0.4765714842408141,0.000620212,165
293:R_2aCAcRnL67iaV0l,3,1.2281,0.0090078,0.35963,0.078344,0.79273,1.1024,0.94027,-0.48771,3.2556,9.9249,0.35963,0.4389302022050651,4.58989,165
293:R_2aCAcRnL67iaV0l,4,0.78773,0.0044352,0.41037,0.05024,0.49065,0.96121,0.60633,-0.477,2.3927,10.0,0.41037,0.3885290873165443,6.30332,165
293:R_2aCAcRnL67iaV0l,5,6.7177,0.0035559,0.25586,0.09377,1.0755,1.035,0.97939,-2.9197,2.6241,8.5019,0.25586,0.24055236657405965,3.63371,165
294:R_2zP8FeEoub7z36i,1,4.7662,0.024762,0.45326,0.057163,1.1992,0.89174,0.57214,-1.3168,6.8466,9.9646,0.45326,0.4388335917738001,2.20626,242
294:R_2zP8FeEoub7z36i,2,2.7879,0.0019854,0.42612,0.05,1.3265,0.95579,0.61565,-0.34616,4.4856,9.9674,0.42612,0.45700658782806486,5.7006,242
294:R_2zP8FeEoub7z36i,3,3.55,0.033235,0.298,0.061936,1.1941,1.0749,0.56465,-2.1689,6.1568,8.77,0.298,0.3786817626195433,2.1232,242
294:R_2zP8FeEoub7z36i,4,3.5169,0.0025916,0.39825,0.051057,1.2571,0.86467,0.69286,-0.78595,5.0097,9.8659,0.39825,0.44697309160230825,5.14792,242
294:R_2zP8FeEoub7z36i,5,1.436,0.034471,0.23379,0.082761,0.99812,1.0903,0.31038,-0.89986,4.1765,10.0,0.23379,0.42149766273921874,2.40794,242
305:R_WBOZ0yrZfLTCClz,1,7.2272,0.0039686,0.29464,0.060418,1.3062,0.2299,0.66537,1.063,3.9619,9.9905,0.29464,0.48840094461709277,3.48891,-71
305:R_WBOZ0yrZfLTCClz,2,9.079,0.99435,0.64105,0.29257,0.33861,0.55499,4.353,-3.1106,7.0031,-3.539,0.64105,0.36123137481932965,0.000802627,-71
305:R_WBOZ0yrZfLTCClz,3,3.5873,0.011749,0.34635,0.077933,1.2677,0.47238,0.98045,0.83046,3.2662,9.9692,0.34635,0.4831066390836945,2.43951,-71
305:R_WBOZ0yrZfLTCClz,4,4.5258,0.0031756,0.44701,0.06199,1.1251,0.38999,0.43254,0.09937,3.6991,4.5916,0.44701,0.526665773587763,3.99985,-71
305:R_WBOZ0yrZfLTCClz,5,171.49,0.0020932,0.30091,0.11521,0.25406,0.1932,2.3672,2.145,4.5558,9.3698,0.30091,0.5382400697035838,7.12342,-71
309:R_2YRtckLmarTUiRn,1,2.4187,0.0067611,0.27863,0.050018,0.55294,-0.31964,0.89688,1.1397,3.8486,9.5251,0.27863,0.6431692255217565,4.12587,151
309:R_2YRtckLmarTUiRn,2,1.129,0.0031496,0.1653,0.070106,0.7542,-0.47331,0.78667,1.1677,3.0654,9.4626,0.1653,0.53710886648234,5.88885,151
309:R_2YRtckLmarTUiRn,3,2.4876,0.015719,0.0018565,0.059691,0.65747,-0.049046,0.8665,1.3711,3.576,9.2624,0.0018565,0.6500821805629303,2.52973,151
309:R_2YRtckLmarTUiRn,4,6.1515,0.040389,0.35462,0.12908,0.58607,0.02389,1.7708,1.6169,4.8336,9.7207,0.35462,0.6478575795985035,1.40575,151
309:R_2YRtckLmarTUiRn,5,2.8159,0.0042399,0.28919,0.050257,0.67324,-0.070848,0.81471,1.5064,4.2494,9.1838,0.28919,0.6486577032655376,4.4884,151
311:R_3pgcvaDmcvM4aTR,1,1.0237,0.0011667,0.26078,0.05002,0.857,0.81991,0.81654,0.43793,4.6217,9.9792,0.26078,0.5685747946976482,9.39531,196
311:R_3pgcvaDmcvM4aTR,2,1.9989,0.019989,0.44995,0.05,1.9502,0.80078,1.001,0.40039,3.501,10.0,0.44995,0.3705472804981965,2.90969,196
311:R_3pgcvaDmcvM4aTR,3,1.4072,0.0080854,0.28226,0.078162,1.0443,0.85994,0.847,0.22363,4.9832,9.6499,0.28226,0.530279321268355,5.09389,196
