subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
208:R_2AST2XkjQUqflkc,1,2.4758,0.13542,0.27578,0.053763,0.98255,0.36335,1.0606,-0.23012,3.9538,9.5668,0.27578,0.5179237285863397,2.04307,-62
208:R_2AST2XkjQUqflkc,2,2.1503,0.1324,0.43256,0.055697,1.1726,0.056166,1.4443,-0.17181,4.97,9.9979,0.43256,0.4825380213726107,2.16271,-62
208:R_2AST2XkjQUqflkc,3,0.19692,0.87392,0.00012532,0.050063,1.487,7.6589,-8.9868,5.0932,-8.3994,-7.3443,0.00012532,0.17011402293371325,1.30582,-62
208:R_2AST2XkjQUqflkc,4,0.1,0.25721,0.0,0.050009,2.144,9.9999,-9.9998,6.3583,-8.6358,-4.7415,0.0,0.14001363154571297,3.35642,-62
208:R_2AST2XkjQUqflkc,5,0.25976,0.010788,0.42384,0.1174,1.3929,-0.53582,1.1979,0.17918,4.5489,9.8875,0.42384,0.4298264356169555,2.69832,-62
209:R_1esokoelkIOTy89,1,236.7,0.0049704,0.59201,0.14532,3.6094,1.1288,0.73999,0.21324,6.0113,8.7905,0.59201,0.3017950041676405,7.09655,-3
209:R_1esokoelkIOTy89,2,0.28123,0.032359,0.15257,0.061537,0.25018,1.0472,1.7162,1.3832,4.4371,9.9805,0.15257,0.5145032250473114,0.000985042,-3
209:R_1esokoelkIOTy89,3,24.649,0.0013348,0.76494,0.050169,1.7216,1.4377,1.5245,0.6146,9.0744,-9.6273,0.76494,0.43075808848429975,0.0182233,-3
209:R_1esokoelkIOTy89,4,0.34755,0.0010274,0.35767,0.05,0.25024,1.123,1.8701,1.2402,5.459,10.0,0.35767,0.5345997364564816,5.25699,-3
209:R_1esokoelkIOTy89,5,5.381,1.0,0.35401,0.051824,0.25246,1.0378,2.6461,1.7639,6.558,9.2962,0.35401,0.5501702845132147,1.03417,-3
212:R_OOl4OrOpRgbrLBD,1,1.3677,1.0,0.31435,0.05,0.97213,0.6567,1.0348,0.084405,4.5995,10.0,0.31435,0.5410064729232468,4.77899,220
212:R_OOl4OrOpRgbrLBD,2,0.72307,0.011812,0.33239,0.056827,0.96792,0.46777,1.4673,-0.88542,4.3638,9.9416,0.33239,0.4571913761910209,9.77216,220
212:R_OOl4OrOpRgbrLBD,3,0.71717,0.0028114,0.23053,0.050228,0.94955,0.53624,1.3128,0.13592,3.685,9.9983,0.23053,0.5222094538370171,7.20153,220
212:R_OOl4OrOpRgbrLBD,4,0.22296,0.0080323,0.15857,0.05255,0.82231,0.59368,0.97685,-0.33487,3.8745,9.9999,0.15857,0.5230430120346342,3.45389,220
212:R_OOl4OrOpRgbrLBD,5,0.26854,0.07511,0.25223,0.050138,0.96222,0.50976,1.1033,-0.082419,4.0988,9.9856,0.25223,0.5289150525905811,2.42667,220
215:R_32R47f1GRrLhRdX,1,11.528,0.001,0.50605,0.14403,1.2532,0.37672,0.52168,0.34744,2.6731,10.0,0.50605,0.5073729135982921,0.0299708,-86
215:R_32R47f1GRrLhRdX,2,3.1588,0.016127,0.32221,0.071071,0.82368,0.71681,0.54132,0.068487,3.5012,9.9711,0.32221,0.5397005888988192,0.000310106,-86
215:R_32R47f1GRrLhRdX,3,5.3095,0.004742,0.45695,0.10843,1.0965,0.5649,0.59672,0.07554,4.5838,8.1788,0.45695,0.5273806886099193,0.0792594,-86
215:R_32R47f1GRrLhRdX,4,2.8451,0.014549,0.45015,0.083993,0.86139,0.83862,0.5313,0.031714,3.9923,9.8009,0.45015,0.5278823123122726,0.0,-86
215:R_32R47f1GRrLhRdX,5,2.5915,0.0012098,0.50948,0.050309,1.0169,0.69066,0.28988,-0.050129,3.7267,9.8812,0.50948,0.5063372135491404,0.872492,-86
216:R_21j62EoiJ63yEJ5,1,1.2685,0.0058041,0.42407,0.051616,1.2606,1.0992,0.85415,0.49553,3.4863,9.654,0.42407,0.4598275165363849,20.9811,150
216:R_21j62EoiJ63yEJ5,2,1.7014,0.11565,0.5814,0.050405,1.2737,1.2007,1.4359,0.8841,5.8181,9.9253,0.5814,0.4848957943969882,2.53621,150
216:R_21j62EoiJ63yEJ5,3,3.5118,0.0045116,0.37385,0.052063,0.88306,0.79028,0.69163,0.051436,3.7131,7.2763,0.37385,0.5293473449331645,5.56771,150
216:R_21j62EoiJ63yEJ5,4,3.7734,0.043002,0.30242,0.060369,1.0362,1.1637,0.97856,0.1855,3.8858,9.4851,0.30242,0.4826780203187001,2.63336,150
216:R_21j62EoiJ63yEJ5,5,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10.0,0.44995,0.48542674298094296,13.2144,150
217:R_1JPc2llYzw1ezqs,1,1.0072,0.01698,0.61571,0.050715,1.0897,0.80879,1.0542,1.0793,4.1109,9.9126,0.61571,0.521915297905306,0.973112,-88
217:R_1JPc2llYzw1ezqs,2,5.3944,0.01258,0.37881,0.10883,0.84628,0.65836,1.0574,0.5916,3.6126,9.5033,0.37881,0.5683907072286992,0.00242612,-88
217:R_1JPc2llYzw1ezqs,3,43.656,0.31555,0.36904,0.050587,1.1447,1.1688,0.56984,0.83985,2.5656,9.3026,0.36904,0.42652449706891565,8.08898,-88
217:R_1JPc2llYzw1ezqs,4,315.08,0.0078361,0.31513,0.051562,0.90929,0.82676,0.37938,0.44044,3.5504,9.9549,0.31513,0.5295895765650428,4.20985,-88
217:R_1JPc2llYzw1ezqs,5,0.90838,0.0086888,0.18606,0.050188,0.45006,0.48881,0.83462,0.68693,2.3155,9.6294,0.18606,0.5787278709512755,1.53138,-88
221:R_2wvlbfkxX6e4M29,1,1.9876,0.024068,0.35971,0.10523,1.1139,0.27588,0.87555,0.38605,5.9128,9.8288,0.35971,0.5406219923535063,16.8458,28
221:R_2wvlbfkxX6e4M29,2,19.989,0.019989,0.19995,0.05,1.2002,0.80078,1.001,0.40039,8.501,10.0,0.19995,0.5183556627953709,2.22081,28
221:R_2wvlbfkxX6e4M29,3,0.11195,0.011729,0.17221,0.082038,1.0226,0.24663,0.87113,0.67553,4.7536,9.4993,0.17221,0.5722139277226428,0.681941,28
221:R_2wvlbfkxX6e4M29,4,4.2407,0.3663,0.19867,0.050594,0.90558,0.33813,0.83496,0.60547,4.9915,10.0,0.19867,0.6000596831716554,6.25069,28
221:R_2wvlbfkxX6e4M29,5,5.8666,0.0068753,0.15854,0.05,0.87271,0.23905,0.46854,-0.032254,4.1271,6.3064,0.15854,0.5673967695802873,20.2095,28
226:R_2X10rcLujzFpHxv,1,7.2502,0.0020791,0.43384,0.07743,1.5576,0.57617,0.10742,0.46875,5.0781,9.2871,0.43384,0.4461044392333663,9.28725,174
226:R_2X10rcLujzFpHxv,2,15.166,0.0010197,0.4762,0.051599,1.3969,0.46106,-0.11199,1.1442,6.4546,4.1276,0.4762,0.43157152893605877,7.43955,174
226:R_2X10rcLujzFpHxv,3,3.0952,0.004826,0.43916,0.073826,1.0692,0.81248,0.44845,0.63615,3.7219,8.9205,0.43916,0.5195505175396645,9.10657,174
226:R_2X10rcLujzFpHxv,4,6.8561,0.0025709,0.36504,0.051134,0.89333,0.17256,1.3808,1.2055,7.3449,9.7223,0.36504,0.6095287934956312,8.6093,174
226:R_2X10rcLujzFpHxv,5,6.6659,0.0027538,0.21724,0.058418,0.86369,0.19691,0.57972,1.0935,6.6587,8.3457,0.21724,0.598222085075076,8.43865,174
227:R_2qlLx30lmNEXUJL,1,16.176,0.0055736,0.58063,0.054326,1.5249,0.42795,2.6819,-0.84493,9.2529,2.1107,0.58063,0.41413225131061854,4.78065,145
227:R_2qlLx30lmNEXUJL,2,10.897,0.0098147,0.1024,0.22074,1.283,-0.17021,0.44266,0.0076853,4.7023,9.162,0.1024,0.47323862694923613,6.20737,145
227:R_2qlLx30lmNEXUJL,3,6.1193,0.0093266,0.40477,0.10089,1.3591,-0.59644,1.8897,0.50148,4.4495,8.7925,0.40477,0.4075404549000377,2.99551,145
227:R_2qlLx30lmNEXUJL,4,7.9039,0.0010468,0.40302,0.12753,1.0808,-0.10591,1.7697,-1.0924,6.5028,8.7794,0.40302,0.4549346308545233,6.68829,145
227:R_2qlLx30lmNEXUJL,5,1.1767,0.0077949,0.21254,0.052387,0.36255,-0.10399,2.1261,0.63055,5.4206,9.4233,0.21254,0.6026703683413481,3.64258,145
228:R_ULyuWg2JwZBuGiJ,1,0.1,0.99328,0.14526,0.063601,1.001,9.1748,-4.7852,8.96,-5.1904,-7.4463,0.14526,0.032519613844291057,11.6675,-143
228:R_ULyuWg2JwZBuGiJ,2,18.098,0.71784,0.40147,0.065748,1.6086,-2.4851,1.1681,-0.45512,6.2553,9.9465,0.40147,0.2842254514667799,0.126815,-143
228:R_ULyuWg2JwZBuGiJ,3,0.9894,0.045459,0.43558,0.053847,1.0061,-0.0644,1.2172,-2.1291,4.7464,9.8575,0.43558,0.36362468528615943,1.4257,-143
228:R_ULyuWg2JwZBuGiJ,4,15.551,0.59367,0.18829,0.050021,1.2981,-1.4219,0.87398,-2.2362,3.9432,9.9876,0.18829,0.23254811010666962,5.40945,-143
228:R_ULyuWg2JwZBuGiJ,5,0.35449,0.032735,0.00042569,0.050206,1.2016,8.0976,-6.1357,-0.0069902,-3.5822,-6.2357,0.00042569,0.06846270154420525,2.59993,-143
229:R_3KxYOzYEKloODvs,1,0.24458,0.13831,0.35935,0.050184,1.2186,0.91888,0.95747,-0.58032,4.0991,9.8847,0.35935,0.4441198706705813,0.269847,176
229:R_3KxYOzYEKloODvs,2,0.99753,0.043778,0.22883,0.051279,1.1653,0.95799,0.6963,-0.37395,3.882,9.9999,0.22883,0.4600480764352219,4.54912,176
229:R_3KxYOzYEKloODvs,3,0.27978,0.24224,0.33063,0.05,1.2174,0.91331,0.84484,0.18781,4.2104,10.0,0.33063,0.48957309443706803,4.4199,176
229:R_3KxYOzYEKloODvs,4,2.4765,0.38551,0.31427,0.052317,1.0074,1.4898,1.3119,-0.061088,7.2821,9.9383,0.31427,0.5122404980142968,2.984,176
229:R_3KxYOzYEKloODvs,5,0.77042,0.0010277,0.34606,0.050128,0.93786,1.0212,1.2722,-0.23307,6.0135,9.9967,0.34606,0.5229121311532184,4.05263,176
230:R_28G5rUmynDONqbJ,1,0.69658,0.0024125,0.29222,0.05,0.70347,1.6252,1.0428,0.94197,5.2241,10.0,0.29222,0.5178509927955943,2.59086,99
230:R_28G5rUmynDONqbJ,2,1.8015,0.0010254,0.21886,0.055109,0.59301,1.7823,0.60903,0.84585,6.3283,9.8611,0.21886,0.5127882827938172,3.7282,99
230:R_28G5rUmynDONqbJ,3,7.8671,0.98994,0.24224,0.050967,0.65542,1.6729,2.0678,1.7718,7.8274,7.6652,0.24224,0.5884849945925957,3.30471,99
230:R_28G5rUmynDONqbJ,4,0.67287,0.0016639,0.19003,0.051053,0.66099,1.6998,1.0646,1.3935,5.0128,9.8282,0.19003,0.509174836061251,7.43216,99
230:R_28G5rUmynDONqbJ,5,1.5723,0.0024561,0.19452,0.053387,0.68544,1.4849,1.0136,0.66331,4.4641,9.8624,0.19452,0.5029535943732428,6.55905,99
231:R_2QRpawEy8w6txvN,1,2.9354,0.022774,0.28598,0.068417,0.86135,3.4442,1.0382,-0.92443,3.8869,9.4042,0.28598,0.2981340429187802,2.90659,149
231:R_2QRpawEy8w6txvN,2,8.7773,0.001,0.53638,0.05,0.67505,2.0752,1.4307,-2.2754,4.4189,3.9307,0.53638,0.3263105857610272,2.44351,149
231:R_2QRpawEy8w6txvN,3,2.4243,0.067588,0.39046,0.05015,1.0828,2.9115,0.54076,-1.4593,4.7715,9.8713,0.39046,0.33089588810641396,1.87656,149
231:R_2QRpawEy8w6txvN,4,1.0469,0.001,0.32229,0.05,0.6087,2.37,0.3979,-1.2024,4.6891,10.0,0.32229,0.3307767779140158,5.08802,149
231:R_2QRpawEy8w6txvN,5,39.293,0.65799,0.28728,0.05,0.91083,5.3313,-0.067902,-3.0609,2.7624,4.9605,0.28728,0.17282626790799552,2.48187,149
236:R_24qFUPTZKx0SybQ,1,0.1052,0.92776,3.676e-05,0.050139,3.8746,9.1373,9.9777,-3.9955,-9.5258,-9.9799,3.676e-05,-0.01933781535781317,7.01618,-438
236:R_24qFUPTZKx0SybQ,2,0.10019,0.0011621,0.0011377,0.051558,2.9204,9.9495,3.4063,-6.0385,1.8911,-0.046836,0.0011377,0.15865856125823666,3.6483e-05,-438
236:R_24qFUPTZKx0SybQ,3,6.6748,0.91874,0.55828,0.43556,0.26347,1.0145,3.1172,-4.5714,6.1659,6.8361,0.55828,0.28596515885025436,4.24376,-438
236:R_24qFUPTZKx0SybQ,4,27.834,0.95629,0.53241,0.49916,0.25006,1.2573,4.53,-6.8774,6.8005,5.9241,0.53241,0.2442093029973313,0.0,-438
236:R_24qFUPTZKx0SybQ,5,0.10103,0.0065414,1.4177e-07,0.060154,2.5272,-4.7257,5.4881,-2.6213,0.91481,-8.6393,1.4177e-07,0.0700653783198641,0.176742,-438
242:R_12lQaNUgCpqQizh,1,0.27543,0.0054738,0.3091,0.057634,0.31218,0.87922,0.89877,0.38983,5.106,9.4849,0.3091,0.5782254605236296,0.00388544,-17
242:R_12lQaNUgCpqQizh,2,7.2084,0.0010104,0.4765,0.081318,0.25437,0.82846,0.56735,0.90805,5.2298,8.5151,0.4765,0.5894197983627352,10.9152,-17
242:R_12lQaNUgCpqQizh,3,0.10211,0.012789,0.3112,0.05782,0.39733,0.61117,0.92928,0.57309,6.6934,9.9394,0.3112,0.6717236843474427,1.67975,-17
242:R_12lQaNUgCpqQizh,4,0.11203,0.12095,0.18941,0.050209,0.27651,0.86931,0.77554,0.83124,8.5923,9.9075,0.18941,0.6439873204273004,9.72567,-17
242:R_12lQaNUgCpqQizh,5,26.851,0.0010731,0.2299,0.14391,0.25099,0.76209,1.4756,2.3372,3.2624,7.8659,0.2299,0.4903928700442117,17.7957,-17
245:R_eINRkRhqhKHRjzz,1,1.9989,0.019989,0.19995,0.15811,1.2002,0.80078,1.001,0.40039,3.501,10.0,0.19995,0.48542674298094296,3.0633,86
245:R_eINRkRhqhKHRjzz,2,3.4588,0.03762,0.26737,0.083705,1.1632,0.51328,1.1105,0.13409,4.5498,7.9412,0.26737,0.51012314452684,8.31401,86
245:R_eINRkRhqhKHRjzz,3,0.26023,0.016846,0.19223,0.054374,0.84357,0.55811,0.71349,0.36876,3.663,10.0,0.19223,0.5835914564417319,1.92669,86
245:R_eINRkRhqhKHRjzz,4,3.1827,0.035629,0.043786,0.055661,1.2796,0.77395,0.96953,0.51279,4.699,9.1565,0.043786,0.4962340490999534,5.28178,86
245:R_eINRkRhqhKHRjzz,5,2.1879,0.01421,0.23417,0.080296,1.0899,0.60362,1.2053,0.69399,4.4548,9.9932,0.23417,0.5339330529088765,3.15301,86
248:R_1Do3QQWN7pWkPwQ,1,0.85031,0.020502,0.21307,0.052166,1.4232,0.50031,1.0883,0.27304,4.5334,9.0167,0.21307,0.4663187657666634,0.382123,215
248:R_1Do3QQWN7pWkPwQ,2,123.26,0.0028702,0.12262,0.050792,0.25028,0.61094,1.2784,-0.10701,2.7425,2.4471,0.12262,0.4541476972503513,3.58834,215
248:R_1Do3QQWN7pWkPwQ,3,1.9257,0.53133,0.17262,0.050004,1.1773,0.79111,1.1377,0.31616,3.4524,9.3111,0.17262,0.4793305098822841,2.83351,215
248:R_1Do3QQWN7pWkPwQ,4,23.838,0.77726,0.13533,0.078651,1.0506,0.90887,1.7462,0.60357,8.801,9.9099,0.13533,0.5491637561131909,3.09694,215
248:R_1Do3QQWN7pWkPwQ,5,504.08,0.80074,0.22555,0.060194,1.0321,0.65381,1.4778,0.47973,5.0854,9.9504,0.22555,0.5368100053513888,1.54688,215
249:R_d1i4xMt2Vzivxg5,1,1.6463,0.011956,0.14013,0.051652,0.8588,0.48435,0.62399,-0.656,3.8417,9.7696,0.14013,0.49365672970564944,0.00184239,165
249:R_d1i4xMt2Vzivxg5,2,25.945,0.0028699,0.33096,0.068464,1.2313,0.35893,1.4863,-2.2431,5.9835,9.9776,0.33096,0.373448627752295,2.86343,165
249:R_d1i4xMt2Vzivxg5,3,6.3494,0.0023956,0.028246,0.19778,1.4829,0.49892,0.82759,-1.1647,6.3758,9.2849,0.028246,0.41656876810921156,0.546935,165
249:R_d1i4xMt2Vzivxg5,4,4.5851,0.0010448,0.19013,0.05,1.1477,0.30088,0.46457,-2.6684,5.2632,9.9803,0.19013,0.32403650883622853,5.27063,165
249:R_d1i4xMt2Vzivxg5,5,3.6587,0.0010387,0.075909,0.050002,1.1522,0.31271,0.88064,-0.22532,4.0243,9.9863,0.075909,0.49690646810901823,0.000985042,165
250:R_r2BwOdT2hnmQ5WN,1,9.6466,0.082083,0.44933,0.20021,1.1238,1.8603,2.8275,3.567,8.6398,4.3705,0.44933,0.4871401214810664,3.99123,73
250:R_r2BwOdT2hnmQ5WN,2,11.542,0.15023,0.30133,0.13149,1.0288,2.7116,2.0979,2.7495,5.2161,3.6909,0.30133,0.4132526538730294,9.06053,73
250:R_r2BwOdT2hnmQ5WN,3,17.605,0.013697,0.34086,0.1466,1.9148,1.64,1.2869,2.9037,7.4522,3.5898,0.34086,0.33889634035857946,3.24635,73
250:R_r2BwOdT2hnmQ5WN,4,29.564,0.0024043,0.39942,0.088658,1.194,0.68153,1.3601,1.6488,2.8603,6.6627,0.39942,0.42825215319229765,3.37267,73
250:R_r2BwOdT2hnmQ5WN,5,3.8877,0.0085966,0.35456,0.050049,1.0093,0.79121,0.87152,1.6195,3.3055,9.4824,0.35456,0.5002165774009406,2.83351,73
256:R_10BfVTQovUcZioM,1,39.753,0.0025881,0.26718,0.050664,1.0736,0.57782,0.79733,0.88326,4.1368,9.9692,0.26718,0.5477804426868016,2.66107,59
256:R_10BfVTQovUcZioM,2,7.9417,0.0058683,0.42842,0.054044,1.0828,0.69649,0.68918,0.949,3.795,9.4319,0.42842,0.5316625766786415,4.78734,59
256:R_10BfVTQovUcZioM,3,48.555,0.0044593,0.47864,0.050329,1.6773,1.0597,1.1663,1.9116,7.1179,6.2523,0.47864,0.4087145866724444,2.93187,59
256:R_10BfVTQovUcZioM,4,106.98,1.0,0.11841,0.05,0.26709,0.69336,1.7676,1.9971,6.3525,9.6631,0.11841,0.6167957909796233,3.19515,59
256:R_10BfVTQovUcZioM,5,1.4764,0.0042962,0.0778,0.064524,0.25083,0.78545,1.3662,1.4636,3.917,8.9817,0.0778,0.5394228617414707,2.98698,59
262:R_30idhiqurUAv63D,1,18.874,0.99703,0.34557,0.05694,0.80388,0.60426,0.87125,-0.32426,3.9492,9.9631,0.34557,0.5298099922471721,4.97877,-19
262:R_30idhiqurUAv63D,2,1.6553,0.021861,0.41713,0.050408,1.1071,0.68062,1.1601,-0.71927,4.121,9.995,0.41713,0.45055085549057283,6.4556,-19
262:R_30idhiqurUAv63D,3,1.8771,0.21706,0.57527,0.050152,2.0738,0.90452,0.77306,-5.4929,4.5588,9.8059,0.57527,0.21022175853812305,9.03373,-19
262:R_30idhiqurUAv63D,4,1.1773,0.027609,0.43532,0.056234,1.2969,0.77217,0.93987,0.056668,3.836,9.6899,0.43532,0.47139477028136756,6.17039,-19
262:R_30idhiqurUAv63D,5,0.43969,0.0038049,0.38971,0.074861,1.1141,0.86276,0.77681,-0.60709,3.725,9.6894,0.38971,0.4485740763619901,6.35354,-19
269:R_2zC5iAXvVOKLmh6,1,0.1,0.0065781,0.51201,0.050072,0.93221,-0.098181,1.4179,-0.99695,5.131,10.0,0.51201,0.4670139283386763,0.0255564,-14
269:R_2zC5iAXvVOKLmh6,2,0.94003,0.94638,0.35605,0.050804,1.1936,-0.10246,0.61062,-1.8382,4.5679,9.9768,0.35605,0.35096509842380436,1.80764,-14
269:R_2zC5iAXvVOKLmh6,3,3.3292,0.030002,0.38439,0.064682,1.0906,0.088428,0.98521,0.047306,6.0522,9.9151,0.38439,0.5292880238551788,0.0454579,-14
269:R_2zC5iAXvVOKLmh6,4,0.27684,0.91087,0.28277,0.054717,1.1536,-0.023142,0.73043,-0.44799,4.0849,9.4156,0.28277,0.4744106754867005,0.00543597,-14
269:R_2zC5iAXvVOKLmh6,5,1.1897,0.037619,0.28598,0.05,1.0967,0.30015,0.84129,0.29864,4.5894,9.7223,0.28598,0.5434155265233508,0.00923021,-14
273:R_2zuodaGDxpO8dfe,1,97.964,0.0020651,0.058706,0.050004,0.25053,0.44271,0.79206,1.2369,7.6014,9.9508,0.058706,0.6863033638128199,0.00155053,197
273:R_2zuodaGDxpO8dfe,2,14.839,0.0010242,0.44398,0.087988,0.9682,0.4713,0.39694,1.1602,4.9208,5.7307,0.44398,0.5629045206320333,2.74599,197
273:R_2zuodaGDxpO8dfe,3,36.627,0.010483,0.21597,0.057419,0.40401,0.66233,1.1862,3.1186,8.5646,6.925,0.21597,0.6718493575304751,0.526085,197
273:R_2zuodaGDxpO8dfe,4,59.326,0.0010002,0.11871,0.086469,0.25001,0.65745,0.88398,1.4084,4.0992,9.9997,0.11871,0.5838403446541361,3.32098,197
273:R_2zuodaGDxpO8dfe,5,253.42,0.0010017,0.086995,0.053367,0.25517,0.55033,0.62342,1.6495,4.7439,6.6543,0.086995,0.6171387556025802,0.0967713,197
281:R_NVGtaI93MLLVQfT,1,1375.3,0.0010008,0.22623,0.05,0.25001,-0.20395,2.1315,-1.7671,8.8503,6.3957,0.22623,0.470221093843877,8.95266,197
281:R_NVGtaI93MLLVQfT,2,3.2739,0.0049973,0.081005,0.05071,0.40387,0.13807,1.4059,0.73113,3.5013,9.4307,0.081005,0.6271313453825323,8.0988,197
281:R_NVGtaI93MLLVQfT,3,2.3245,0.0352,0.24741,0.083282,1.1039,0.11045,1.0647,0.50453,3.6093,7.9595,0.24741,0.5306187603553326,2.22253,197
281:R_NVGtaI93MLLVQfT,4,0.3841,0.85063,0.2075,0.053361,0.55025,0.74312,1.4761,0.56024,5.9308,9.8304,0.2075,0.6323570799955424,2.21583,197
281:R_NVGtaI93MLLVQfT,5,9997.5,0.0010077,0.079522,0.050013,0.25156,0.066535,1.4745,1.0976,3.8732,9.9977,0.079522,0.5939807641150823,7.76483,197
290:R_25zHKt5eqk2Fr1k,1,0.1189,0.1433,0.0,0.05,2.8049,5.0,-4.7363,9.3848,6.3379,3.2666,0.0,-0.07545101921516029,6.44965,99
290:R_25zHKt5eqk2Fr1k,2,0.7541,0.0010414,0.0,0.05,3.9736,5.9103,9.7659,-6.5555,-7.9376,-8.8874,0.0,-0.0038861710693682836,0.574444,99
290:R_25zHKt5eqk2Fr1k,3,0.26923,0.010159,2.1956e-05,0.050774,2.7213,-9.8479,1.8837,-1.6533,-9.7453,-9.8249,2.1956e-05,0.2374239880204726,5.20794,99
290:R_25zHKt5eqk2Fr1k,4,21.524,0.20348,0.35895,0.12125,1.1242,3.3312,0.34864,3.2097,8.6329,4.4933,0.35895,0.41612138273749544,5.9415,99
290:R_25zHKt5eqk2Fr1k,5,0.27611,0.0020751,1.9734e-05,0.050183,3.9833,-9.9976,6.9529,-7.3355,-3.9077,-9.94,1.9734e-05,-0.03369033990056365,5.76979,99
291:R_3fq8dlBEbdOzPCb,1,10.521,0.0054538,0.38724,0.10351,1.0963,1.3024,0.78305,0.13892,5.3309,3.9803,0.38724,0.49457914508789635,0.0433783,163
291:R_3fq8dlBEbdOzPCb,2,8.393,0.0057676,0.4556,0.067373,1.5537,1.46,0.225,0.45948,4.5026,9.8894,0.4556,0.42004448854326404,19.0778,163
291:R_3fq8dlBEbdOzPCb,3,7.214,0.0028664,0.6176,0.070124,0.9872,1.4961,0.74866,1.4681,5.0846,9.7576,0.6176,0.4999961699375583,0.0990514,163
291:R_3fq8dlBEbdOzPCb,4,4.5448,0.00548,0.55022,0.05,0.82484,1.1122,0.46278,0.43666,4.3828,9.9599,0.55022,0.5223940829411271,0.154761,163
291:R_3fq8dlBEbdOzPCb,5,18.54,0.0016819,0.70352,0.055271,2.3908,2.1168,0.7906,1.0147,7.4338,9.8841,0.70352,0.3500317482518247,8.57238,163
293:R_2aCAcRnL67iaV0l,1,10.421,0.0044226,0.66598,0.051474,1.5434,1.6987,-0.29478,0.36314,6.2619,9.5475,0.66598,0.40151647708933813,13.9724,24
293:R_2aCAcRnL67iaV0l,2,14.284,0.001,0.74242,0.056067,0.94364,2.2814,-4.6276,-2.8467,10.0,8.1513,0.74242,0.14133335009963732,10.286,24
293:R_2aCAcRnL67iaV0l,3,5.0392,0.003872,0.39136,0.054032,0.85377,1.0338,0.35619,0.1051,3.9202,9.3341,0.39136,0.49810105251173725,9.93023,24
293:R_2aCAcRnL67iaV0l,4,12.466,0.0010116,0.46085,0.050366,1.4263,1.3263,0.21076,-0.84444,5.1191,9.9951,0.46085,0.41014054455451854,2.08541,24
293:R_2aCAcRnL67iaV0l,5,7.4565,0.0010518,0.49081,0.051023,1.1092,1.3274,0.42974,-0.068028,4.4701,8.9093,0.49081,0.46159725668791113,2.83351,24
294:R_2zP8FeEoub7z36i,1,1.2597,0.015068,0.4054,0.072604,1.5812,1.241,0.31254,-2.3084,3.2606,9.1806,0.4054,0.27282242604192053,3.44989,53
294:R_2zP8FeEoub7z36i,2,5372.8,0.015952,0.18686,0.053095,0.79242,1.6345,0.86674,0.17627,6.9875,9.9986,0.18686,0.5241490842881541,0.000620212,53
294:R_2zP8FeEoub7z36i,3,1.8917,0.0017582,0.26411,0.057528,0.5909,1.3368,0.3825,-6.3234,4.3857,9.1431,0.26411,0.17040307077865277,4.58989,53
294:R_2zP8FeEoub7z36i,4,56.178,0.99766,0.60871,0.090347,0.7865,0.81236,1.0189,0.55455,6.9628,9.9685,0.60871,0.6041996893151275,6.30332,53
294:R_2zP8FeEoub7z36i,5,2.1837,0.045137,0.51041,0.10096,1.3524,1.3092,0.58673,-9.9995,5.8603,9.2929,0.51041,0.17609017819626094,3.63371,53
305:R_WBOZ0yrZfLTCClz,1,88.518,0.0010833,0.52781,0.11604,1.181,1.0133,-1.1154,0.036799,8.3639,9.3233,0.52781,0.377519920807103,2.20626,-66
305:R_WBOZ0yrZfLTCClz,2,91.859,0.0010126,0.38978,0.050131,0.88274,0.30673,0.044179,0.7801,5.3844,8.0398,0.38978,0.5466523507173142,5.7006,-66
305:R_WBOZ0yrZfLTCClz,3,54.305,0.0011414,0.42131,0.053044,0.84858,0.74083,-0.34288,-0.3419,9.4292,5.1045,0.42131,0.48321581282109605,2.1232,-66
305:R_WBOZ0yrZfLTCClz,4,0.10195,0.062638,0.20343,0.095937,0.27329,0.45076,0.93426,1.0342,3.9338,9.9999,0.20343,0.6309436024974563,5.14792,-66
305:R_WBOZ0yrZfLTCClz,5,9.9376,0.0075427,0.319,0.052187,1.0813,0.42829,-0.27449,0.55525,5.0755,9.9369,0.319,0.4607649790986199,2.40794,-66
309:R_2YRtckLmarTUiRn,1,7.1278,0.0066432,0.027099,0.05044,0.84753,-1.0788,1.4345,1.4327,5.8789,9.9552,0.027099,0.5068787448169633,3.48891,319
309:R_2YRtckLmarTUiRn,2,141.1,0.0010036,0.071224,0.16887,0.89161,-1.83,1.3854,1.1647,4.4775,9.9787,0.071224,0.33031047643784195,0.000802627,319
309:R_2YRtckLmarTUiRn,3,2.7778,0.0053975,0.20867,0.068511,0.69369,-0.12224,1.6978,1.3795,3.7357,9.9475,0.20867,0.5884271075757566,2.43951,319
309:R_2YRtckLmarTUiRn,4,5.1997,0.0021607,0.12963,0.050033,0.69266,-1.8802,1.8287,1.7498,4.3456,9.8663,0.12963,0.3287369302417276,3.99985,319
309:R_2YRtckLmarTUiRn,5,9542.1,0.9999,0.22981,0.069013,0.73559,-0.80148,1.9301,2.3568,5.5046,9.9603,0.22981,0.5436349563819078,7.12342,319
