StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
101:R_31SM3mwQvAhBwar,18.416750514428,20.0,8.214556731120028,7.0
102:R_vdABJ1XvXNriwff,9.705630027342059,7.551020408163265,2.8827982488143014,2.0
107:R_2ahKzS67s2u094R,25.561808342454093,27.333333333333332,0.03887267420649398,0.0
117:R_2XpQzVOPaMJjkCo,3.049133527909522,2.0,1.1490331995622036,1.0
121:R_2zoxitKzRuYUblm,8.743327973191386,7.745098039215686,4.3937978839839475,4.0
129:R_2q8z9DfvMUHDZio,10.796068565338835,8.947368421052632,3.7535935789857717,3.0
137:R_2X1ycnpBX7zJOwI,5.782308625977514,5.147540983606557,4.265450565487049,4.0
139:R_1F5MGuZ2rKZOLnc,3.020714324299055,2.8947368421052633,4.667876687340387,4.0
149:R_shhEOP9BPIFkz97,18.550527304791764,18.517857142857142,3.3225100328347317,3.0
150:R_3ilNhJufw9u0JJr,25.409163322388423,27.0,0.18411163808828895,0.0
152:R_XEQd4AtPvWuAWnT,3.583945495161587,3.4035087719298245,4.406183874498359,4.0
156:R_2TTetTXWqRwQOGb,23.588269183996108,25.25,0.05271798613644655,0.0
166:R_9Nac2hjg6u7BlS1,4.623046637480238,3.5,0.5880335643925575,0.0
171:R_1Qck2ykGDls2DLz,24.67205642213395,26.066666666666666,1.1960233491426486,1.0
175:R_2vjnTMhG0Bpa7wq,15.409218549036162,14.253521126760564,4.643433053630062,4.0
179:R_2xV1IwgJyplwuvp,25.565426243463456,27.333333333333332,0.015140459686245895,0.0
180:R_1OGFPUUh0z8rWBh,1.3015581296363858,1.2,2.859157241882525,3.0
181:R_3fDgQlApbcv1n4e,25.43258421500669,27.2,0.0372856621670923,0.0
182:R_3NEgCFlK1BFSmdZ,1.7739495926061049,1.5,1.422309376140095,1.0
183:R_2uPQbPniskmS0Ep,4.265441444728201,2.5,0.2913352790952207,0.0
187:R_3oHOHstFKN4HiLA,23.93749148228199,25.70175438596491,2.4373403867201753,2.0
192:R_1LeQOpZ9pat1k7D,23.914453862632573,25.823529411764707,2.383509668004378,2.0
194:R_24rdiskqYQc7BsO,1.8769974461875227,1.6,1.6986501276906238,2.0
196:R_0voL9dLPRpILrS9,21.12388605131947,21.0,0.06652681503101059,0.0
197:R_bqny5leXGykyp0t,6.575172078316916,4.2,0.7502188982123312,1.0
199:R_D1Afhly6eOCY66B,19.48495641085466,21.043478260869566,8.22417001094491,7.0
200:R_1NCzjmN3Hl5r3HF,18.677452300074354,18.87431693989071,4.617438890915724,4.0
201:R_3kzZPXnjFGbpt30,22.213481748873328,24.090579710144926,4.79436337103247,4.0
202:R_2OHMsGSLXJZG0Bc,24.819112962769932,26.1,0.31439255746078076,0.0
208:R_2AST2XkjQUqflkc,1.627844156633832,1.5,1.6309193724917914,2.0
209:R_1esokoelkIOTy89,25.429381004499575,27.2,0.0535388544326888,0.0
212:R_OOl4OrOpRgbrLBD,1.6475468198954153,1.4,1.8902590295512587,2.0
215:R_32R47f1GRrLhRdX,16.468688289289467,15.639097744360901,3.5432688799708134,3.0
216:R_21j62EoiJ63yEJ5,5.3752918646585695,3.814814814814815,2.5290040131338927,2.0
217:R_1JPc2llYzw1ezqs,25.192465556404358,27.071428571428573,0.3607624954396206,0.0
221:R_2wvlbfkxX6e4M29,16.578598258474674,13.666666666666666,0.48091937249179134,0.0
226:R_2X10rcLujzFpHxv,15.967801432114793,15.55952380952381,5.536556001459322,4.0
227:R_2qlLx30lmNEXUJL,17.250734404595,16.326666666666668,3.8554542137905874,3.0
228:R_ULyuWg2JwZBuGiJ,22.922215128298674,23.666666666666668,0.03062750820868296,0.0
229:R_3KxYOzYEKloODvs,1.8216479039627524,1.5714285714285714,2.3274534841298795,2.0
230:R_28G5rUmynDONqbJ,5.480189103733431,4.333333333333333,0.8487048522437067,1.0
231:R_2QRpawEy8w6txvN,24.35567215649485,26.0,0.19565851878876322,0.0
236:R_24qFUPTZKx0SybQ,5.0370941262313025,2.5,0.33288945640277273,0.0
242:R_12lQaNUgCpqQizh,22.542289561999766,23.25,2.626869755563663,2.0
245:R_eINRkRhqhKHRjzz,4.2799711743651425,3.1463414634146343,3.272473549799343,3.0
248:R_1Do3QQWN7pWkPwQ,25.562373829502615,27.333333333333332,0.03487778183144838,0.0
249:R_d1i4xMt2Vzivxg5,15.733046490454834,15.084615384615384,4.757278365560015,4.0
250:R_r2BwOdT2hnmQ5WN,24.29734225003322,25.95,0.36911711054359725,0.0
256:R_10BfVTQovUcZioM,25.417688191657547,27.2,0.09306822327617657,0.0
262:R_30idhiqurUAv63D,13.348048157606712,9.5,0.1961327982488143,0.0
269:R_2zC5iAXvVOKLmh6,2.690563054846163,2.0,0.758847136081722,1.0
273:R_2zuodaGDxpO8dfe,20.492592400877463,22.077639751552795,6.942593943816125,6.0
281:R_NVGtaI93MLLVQfT,25.16808950504682,26.666666666666668,0.618697555636629,0.0
290:R_25zHKt5eqk2Fr1k,4.24022300786894,2.7857142857142856,3.2184604159066033,3.0
291:R_3fq8dlBEbdOzPCb,19.2704838177775,20.161016949152543,4.589730025538125,4.0
293:R_2aCAcRnL67iaV0l,18.184835163632417,19.116780045351476,5.879989055089384,5.0
294:R_2zP8FeEoub7z36i,25.406287243098625,27.2,0.13146661802261947,0.0
305:R_WBOZ0yrZfLTCClz,23.982712065899374,25.869565217391305,2.516289675300985,2.0
309:R_2YRtckLmarTUiRn,25.366155904171226,27.2,0.2577161619846771,0.0
311:R_3pgcvaDmcvM4aTR,4.978683120466726,3.037037037037037,2.7611455673112,2.0
329:R_23eNWjNjj4QQj6j,9.499099611916382,8.0,3.9332542867566582,3.0
342:R_3mmldwGes6cKAa2,22.932407797833733,24.637096774193548,3.877690623859905,3.0
353:R_poraw4AzFhTIAxP,10.066228659295586,8.4875,4.634567676030645,4.0
372:R_Pwksr0eXcbCEd8d,1.219865620819652,1.2,3.169390733309011,4.0
388:R_dpq89nsKJ0JiXRL,15.00957777377924,15.156739811912226,7.904688070047428,7.0
423:R_2VEZT2fDPyNv1gm,1.1010564888992656,1.101123595505618,21.64844947099599,23.0
436:R_UYNV3EWWRV3lLoZ,1.1662926638706463,1.1538461538461537,8.019992703392923,9.0
442:R_3Ld88EjI8BWuUys,1.782755248149677,1.6944444444444444,9.08385625684057,9.0
449:R_2bWfpiDHdXVr7kL,20.834198530122112,22.96448598130841,6.564720904779278,5.0
459:R_3h3FwGmfU7ntaRK,20.297381085064263,22.221875,7.041973732214521,6.0
511:R_1q7Lpr4tLzK3kHb,1.6377219384652804,1.5,2.235169646114557,2.0
535:R_STCj0QvQgvLzWU1,2.6984923385625685,2.0,1.7695366654505655,2.0
560:R_WxOwlLd4093w8lH,10.907588384496448,9.142857142857142,0.7141554177307552,0.0
804:R_3EsSw2YvrmJfDkB,13.356220263769389,12.084670231729056,3.1672017511856985,3.0
805:R_BDtiNRvCWgS3tlv,22.720216270788423,24.61413043478261,4.155326523166727,4.0
806:R_2y2vsNf1xM7cyDH,11.683949890934743,11.345679012345679,2.836191171105436,3.0
810:R_2zjbTiTg8Eyyn0l,3.135717382003865,2.8666666666666667,2.562349507479022,2.0
