2.5929
2.2833
1.5
3.7343
0
2.2833
0
3.8544
2.829
3.2516
0
0
1.5
0
1.5
0
0
2.0833
1.5
1
2.0833
2.929
0
3.9272
1.8333
7.2046
0
2.0833
1
2.929
3.6454
2.45
1
2.7179
5.0257
4.888
1.5
0
1.8333
1.8333
3.0199
2.0833
0
