2.5929
2.45
0
5.2359
1.5
0
0
3.816
1
1.5
1
0
0
0
2.2833
0
0
2.2833
1
1
5.1874
0
2.2833
1
3.0199
0
0
1
1.5
0
3.3182
1
0
1.5
6.2693
