2.45
0
0
4.4992
0
0
4.4588
3.4396
3.3807
4.3029
7.0061
0
4.6632
5.7449
0
1
0
5.0826
0
3.2516
0
1
0
1.8333
1.8333
1
5.0602
1
3.1032
1
1.5
2.0833
3.3182
1
1
1
1.8333
3.776
2.829
1.8333
4.1468
4.5188
1.8333
0
1
2.2833
3.8544
2.5929
2.829
