board center,0.5,0.8888888888888888,1.131578947368421,1.3888888888888888,1.8157894736842106,2.4444444444444446,2.5526315789473686,2.5,2.576923076923077,2.6666666666666665,1.9285714285714286,2.5,1.6666666666666667,2.642857142857143,1.0,2.7,4.5,2.1666666666666665,1.5,2.5,2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
own pieces,0.0,0.0,1.3157894736842106,2.0,1.4210526315789473,2.361111111111111,2.56140350877193,2.648148148148148,2.7884615384615383,3.0,2.8571428571428568,2.888888888888889,2.75,2.9285714285714284,2.7857142857142856,3.542857142857143,4.0,3.9166666666666665,2.5555555555555554,3.4444444444444446,3.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
opponent's pieces,0.0,2.0,2.8947368421052633,1.9722222222222223,3.026315789473684,2.7037037037037037,3.473684210526316,2.8333333333333335,3.576923076923077,3.2166666666666672,3.7714285714285714,3.1666666666666665,3.9444444444444446,3.489795918367347,3.571428571428571,4.1,5.375,3.814814814814815,3.888888888888889,3.7,4.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
own center of mass,0.0,0.0,1.3157894736842106,2.0,1.368421052631579,2.1944444444444446,2.4210526315789473,2.166666666666667,2.7115384615384617,2.5,2.685714285714286,2.444444444444444,2.4722222222222223,2.4047619047619047,2.2142857142857144,3.085714285714286,3.75,3.75,2.1111111111111107,3.4444444444444438,3.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
opponent's center of mass,0.0,2.0,2.8947368421052633,1.1388888888888888,2.5,2.1851851851851847,2.8771929824561404,2.138888888888889,2.8076923076923075,2.516666666666666,2.742857142857143,2.574074074074074,3.0,2.877551020408163,1.5714285714285712,3.75,4.875,3.2962962962962963,1.6666666666666667,3.7,2.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
own neighbors,0.0,0.0,0.7894736842105263,0.5,1.263157894736842,0.7222222222222222,0.7894736842105263,0.6666666666666666,0.6923076923076923,0.5833333333333334,0.8571428571428571,0.8888888888888888,1.3333333333333333,1.0,0.5,0.6,1.0,0.6666666666666666,3.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
opponent's neighbors,0.0,0.5555555555555556,0.15789473684210525,0.7777777777777778,0.2631578947368421,0.7777777777777778,0.42105263157894735,0.7777777777777778,0.38461538461538464,0.5833333333333334,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.5,0.4,0.0,1.3333333333333333,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
threats made,0.0,0.0,0.0,0.0,0.2631578947368421,0.3888888888888889,0.47368421052631576,0.2222222222222222,0.46153846153846156,0.25,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5,0.8,0.0,0.3333333333333333,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
threats defended,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.42857142857142855,0.5,0.2,0.0,0.6666666666666666,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
