6.0347
1.8333
4.35
0
1.5
1.5
3.3182
0
0
2.2833
2.5929
4.3949
3.7343
0
1
1.5
1
1
3.4951
3.1032
2.929
1.8333
6.0723
1
0
2.0833
2.5929
5.868
0
6.621
2.5929
1.5
4.1468
3.3807
2.2833
4.2785
1.5
6.1282
0
