2149586952	12607490	Black	4294967296	0.000997781753540039	1	SubA242_vs_Level92
1073184	268439568	White	536870912	0.0009953975677490234	1	SubA242_vs_Level92
2147483648	0	White	1073741824	0.0	1	SubA242_vs_Level92
0	0	Black	268435456	0.0	1	SubA242_vs_Level92
98304	262144	White	16384	0.0010247230529785156	1	SubA242_vs_Level92
25794969600	2183135232	White	1048576	0.0	1	SubA242_vs_Level92
134217728	8589934592	Black	524288	0.001001119613647461	1	SubA242_vs_Level92
16384	0	White	8	0.0	1	SubA242_vs_Level92
18805431074	6729245789	Black	134217728	0.0010323524475097656	1	SubA242_vs_Level92
2149586944	12591106	Black	8	0.0	1	SubA242_vs_Level92
135004161	15032387584	Black	1073741824	0.0	1	SubA242_vs_Level92
12887196032	25190449	Black	17179869184	0.0	1	SubA242_vs_Level92
268447768	1098752	White	32	0.0	1	SubA242_vs_Level92
24576	16	White	4096	0.0	1	SubA242_vs_Level92
1074815008	805310480	White	65536	0.0	1	SubA242_vs_Level92
24576	67108864	White	32768	0.0	1	SubA242_vs_Level92
12884902145	224	White	16	0.0	1	SubA242_vs_Level92
2147483760	1080033280	White	8	0.0010266304016113281	1	SubA242_vs_Level92
1612972544	2416444417	Black	2	0.0	1	SubA242_vs_Level92
6455037952	35469131776	White	536870912	0.0	1	SubA242_vs_Level92
0	0	Black	4194304	0.0	1	SubA242_vs_Level92
806881296	2160078852	Black	134217728	0.0	1	SubA242_vs_Level92
806879232	2160074752	Black	16	0.001032114028930664	1	SubA242_vs_Level92
109051904	20972544	Black	32768	0.0	1	SubA242_vs_Level92
18805430786	6729245721	Black	32	0.0	1	SubA242_vs_Level92
33652736	278528	White	8192	0.0	1	SubA242_vs_Level92
8589934849	96	White	128	0.0	1	SubA242_vs_Level92
135168	6291456	Black	8192	0.0	1	SubA242_vs_Level92
6442450944	67108864	White	1073741824	0.0009965896606445312	1	SubA242_vs_Level92
808454160	1082142726	Black	4194304	0.0	1	SubA242_vs_Level92
24608	24	White	4096	0.0	1	SubA242_vs_Level92
8192	0	White	16	0.0	1	SubA242_vs_Level92
4194304	0	White	256	0.0	1	SubA242_vs_Level92
128	0	White	65536	0.0	1	SubA242_vs_Level92
1612972546	2417492993	Black	4096	0.0009975433349609375	1	SubA242_vs_Level92
0	0	Black	128	0.0	1	SubA242_vs_Level92
1	0	White	64	0.0	1	SubA242_vs_Level92
806879248	2160078848	Black	2048	0.0	1	SubA242_vs_Level92
268959744	12582912	Black	536870912	0.0010275840759277344	1	SubA242_vs_Level92
536870912	1024	Black	262144	0.0	1	SubA242_vs_Level92
4194304	0	White	512	0.0	1	SubA242_vs_Level92
0	0	Black	33554432	0.0009984970092773438	1	SubA242_vs_Level92
1617172994	6712468489	Black	8388608	0.0	1	SubA242_vs_Level92
3760193536	4572315648	Black	32	0.0	1	SubA242_vs_Level92
0	0	Black	268435456	0.0009930133819580078	1	SubA242_vs_Level92
