2.2833
1
0
4.0888
0
4.0585
2.0833
3.3182
1
6.1588
1.5
2.5929
2.45
0
1
2.829
1
0
1
3.1032
0
3.7343
2.7179
1.8333
0
2.2833
2.2833
1
0
0
4.438
1
4.35
2.2833
4.9655
5.014
1.5
2.829
1
0
3.6454
